gap_id,entity_type,product_code,sku,product_name,field_name,current_value,required_from_team,owner,priority,source_document,status,deadline
GAP-00642,faq,DJP1133,DJ-AGR-0134,,target_customer,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00643,faq,DJP1133,DJ-AGR-0134,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00644,faq,DJP1133,DJ-AGR-0134,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00645,faq,DJP1133,DJ-AGR-0134,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00646,faq,DJP1133,DJ-AGR-0134,,dosage,This specific item comes in a 2kg pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00647,faq,DJP1134,DJ-AGR-0135,,target_customer,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00648,faq,DJP1134,DJ-AGR-0135,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00649,faq,DJP1134,DJ-AGR-0135,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00650,faq,DJP1134,DJ-AGR-0135,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00651,faq,DJP1134,DJ-AGR-0135,,dosage,This specific item comes in a 500ml pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00652,faq,DJP1135,DJ-AGR-0136,,target_customer,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00653,faq,DJP1135,DJ-AGR-0136,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00654,faq,DJP1135,DJ-AGR-0136,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00655,faq,DJP1135,DJ-AGR-0136,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00656,faq,DJP1135,DJ-AGR-0136,,dosage,This specific item comes in a 2 Litre pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00657,faq,DJP1136,DJ-GER-0137,,target_customer,Consumers interested in GERMANIUM & MAGNETIC solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00658,faq,DJP1136,DJ-GER-0137,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00659,faq,DJP1136,DJ-GER-0137,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00660,faq,DJP1136,DJ-GER-0137,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00661,faq,DJP1136,DJ-GER-0137,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00662,faq,DJP1137,DJ-GER-0138,,target_customer,Consumers interested in GERMANIUM & MAGNETIC solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00663,faq,DJP1137,DJ-GER-0138,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00664,faq,DJP1137,DJ-GER-0138,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00665,faq,DJP1137,DJ-GER-0138,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00666,faq,DJP1137,DJ-GER-0138,,dosage,This specific item comes in a Pack of 2 pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00667,faq,DJP1138,DJ-AQU-0139,,target_customer,Consumers interested in AQUA ESSENTIALS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00668,faq,DJP1138,DJ-AQU-0139,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00669,faq,DJP1138,DJ-AQU-0139,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00670,faq,DJP1138,DJ-AQU-0139,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00671,faq,DJP1138,DJ-AQU-0139,,dosage,This specific item comes in a Pack of 3 pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00672,faq,DJP1139,DJ-AQU-0140,,target_customer,Consumers interested in AQUA ESSENTIALS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00673,faq,DJP1139,DJ-AQU-0140,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00674,faq,DJP1139,DJ-AQU-0140,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00675,faq,DJP1139,DJ-AQU-0140,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00676,faq,DJP1139,DJ-AQU-0140,,dosage,This specific item comes in a Single pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00677,faq,DJP1140,DJ-AQU-0141,,target_customer,Consumers interested in AQUA ESSENTIALS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00678,faq,DJP1140,DJ-AQU-0141,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00679,faq,DJP1140,DJ-AQU-0141,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00680,faq,DJP1140,DJ-AQU-0141,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00681,faq,DJP1140,DJ-AQU-0141,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00682,faq,DJP1141,DJ-AQU-0142,,target_customer,Consumers interested in AQUA ESSENTIALS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00683,faq,DJP1141,DJ-AQU-0142,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00684,faq,DJP1141,DJ-AQU-0142,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00685,faq,DJP1141,DJ-AQU-0142,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00686,faq,DJP1141,DJ-AQU-0142,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00687,faq,DJP1142,DJ-AQU-0143,,target_customer,Consumers interested in AQUA ESSENTIALS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00688,faq,DJP1142,DJ-AQU-0143,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00689,faq,DJP1142,DJ-AQU-0143,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00690,faq,DJP1142,DJ-AQU-0143,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00691,faq,DJP1142,DJ-AQU-0143,,dosage,This specific item comes in a Set of 25 pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00692,faq,DJP1143,DJ-AQU-0144,,target_customer,Consumers interested in AQUA ESSENTIALS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00693,faq,DJP1143,DJ-AQU-0144,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00694,faq,DJP1143,DJ-AQU-0144,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00695,faq,DJP1143,DJ-AQU-0144,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00696,faq,DJP1143,DJ-AQU-0144,,dosage,This specific item comes in a Set of 50 pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00697,faq,DJP1144,DJ-AQU-0145,,target_customer,Consumers interested in AQUA ESSENTIALS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00698,faq,DJP1144,DJ-AQU-0145,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00699,faq,DJP1144,DJ-AQU-0145,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00700,faq,DJP1144,DJ-AQU-0145,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00701,faq,DJP1144,DJ-AQU-0145,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00702,faq,DJP1145,DJ-AQU-0146,,target_customer,Consumers interested in AQUA ESSENTIALS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00703,faq,DJP1145,DJ-AQU-0146,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00704,faq,DJP1145,DJ-AQU-0146,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00705,faq,DJP1145,DJ-AQU-0146,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00706,faq,DJP1145,DJ-AQU-0146,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00707,faq,DJP1146,DJ-PRO-0147,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00708,faq,DJP1146,DJ-PRO-0147,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00709,faq,DJP1146,DJ-PRO-0147,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00710,faq,DJP1146,DJ-PRO-0147,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00711,faq,DJP1146,DJ-PRO-0147,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00712,faq,DJP1147,DJ-PRO-0148,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00713,faq,DJP1147,DJ-PRO-0148,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00714,faq,DJP1147,DJ-PRO-0148,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00715,faq,DJP1147,DJ-PRO-0148,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00716,faq,DJP1147,DJ-PRO-0148,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00717,faq,DJP1148,DJ-PRO-0149,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00718,faq,DJP1148,DJ-PRO-0149,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00719,faq,DJP1148,DJ-PRO-0149,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00720,faq,DJP1148,DJ-PRO-0149,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00721,faq,DJP1148,DJ-PRO-0149,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00722,faq,DJP1149,DJ-PRO-0150,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00723,faq,DJP1149,DJ-PRO-0150,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00724,faq,DJP1149,DJ-PRO-0150,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00725,faq,DJP1149,DJ-PRO-0150,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00726,faq,DJP1149,DJ-PRO-0150,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00727,faq,DJP1150,DJ-PRO-0151,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00728,faq,DJP1150,DJ-PRO-0151,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00729,faq,DJP1150,DJ-PRO-0151,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00730,faq,DJP1150,DJ-PRO-0151,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00731,faq,DJP1150,DJ-PRO-0151,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00732,faq,DJP1151,DJ-PRO-0152,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00733,faq,DJP1151,DJ-PRO-0152,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00734,faq,DJP1151,DJ-PRO-0152,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00735,faq,DJP1151,DJ-PRO-0152,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00736,faq,DJP1151,DJ-PRO-0152,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00737,faq,DJP1152,DJ-PRO-0153,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00738,faq,DJP1152,DJ-PRO-0153,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00739,faq,DJP1152,DJ-PRO-0153,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00740,faq,DJP1152,DJ-PRO-0153,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00741,faq,DJP1152,DJ-PRO-0153,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00742,faq,DJP1153,DJ-PRO-0154,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00743,faq,DJP1153,DJ-PRO-0154,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00744,faq,DJP1153,DJ-PRO-0154,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00745,faq,DJP1153,DJ-PRO-0154,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00746,faq,DJP1153,DJ-PRO-0154,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00747,faq,DJP1154,DJ-PRO-0155,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00748,faq,DJP1154,DJ-PRO-0155,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00749,faq,DJP1154,DJ-PRO-0155,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00750,faq,DJP1154,DJ-PRO-0155,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00751,faq,DJP1154,DJ-PRO-0155,,dosage,This specific item comes in a Hindi pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00752,faq,DJP1155,DJ-PRO-0156,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00753,faq,DJP1155,DJ-PRO-0156,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00754,faq,DJP1155,DJ-PRO-0156,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00755,faq,DJP1155,DJ-PRO-0156,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00756,faq,DJP1155,DJ-PRO-0156,,dosage,This specific item comes in a English pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00757,faq,DJP1156,DJ-PRO-0157,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00758,faq,DJP1156,DJ-PRO-0157,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00759,faq,DJP1156,DJ-PRO-0157,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00760,faq,DJP1156,DJ-PRO-0157,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00761,faq,DJP1156,DJ-PRO-0157,,dosage,This specific item comes in a Telugu pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00762,faq,DJP1157,DJ-PRO-0158,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00763,faq,DJP1157,DJ-PRO-0158,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00764,faq,DJP1157,DJ-PRO-0158,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00765,faq,DJP1157,DJ-PRO-0158,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00766,faq,DJP1157,DJ-PRO-0158,,dosage,This specific item comes in a Set of 48 Leaflets pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00767,faq,DJP1158,DJ-PRO-0159,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00768,faq,DJP1158,DJ-PRO-0159,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00769,faq,DJP1158,DJ-PRO-0159,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
