product_id,product_code,sku,product_name,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
119,DJP1118,DJ-HOM-0119,All in 1 Surface Cleaner (500ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
119,DJP1118,DJ-HOM-0119,All in 1 Surface Cleaner (500ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
119,DJP1118,DJ-HOM-0119,All in 1 Surface Cleaner (500ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
119,DJP1118,DJ-HOM-0119,All in 1 Surface Cleaner (500ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
119,DJP1118,DJ-HOM-0119,All in 1 Surface Cleaner (500ml),How does it compare to other HOME CARE products?,This product is uniquely formulated under the HomeShine brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
119,DJP1118,DJ-HOM-0119,All in 1 Surface Cleaner (500ml),What is the pack size?,This specific item comes in a 500ml pack size.,dosage,10,Various Documents,,medium
119,DJP1118,DJ-HOM-0119,All in 1 Surface Cleaner (500ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
120,DJP1119,DJ-CLO-0120,Premium Suit Length (Black),What is Premium Suit Length (Black)?,"Premium Suit Length (Black) is a product under the CLOTHING category, offered by the brand Domatti.",general_info,1,Various Documents,,medium
120,DJP1119,DJ-CLO-0120,Premium Suit Length (Black),What is the price and business volume (BV) for Premium Suit Length (Black)?,"The MRP is ₹10000.0, Distributor Price (DP) is ₹5999.0, and the Business Volume (BV) is 2800.0.",pricing,2,Various Documents,,high
120,DJP1119,DJ-CLO-0120,Premium Suit Length (Black),Who should use this?,Consumers interested in CLOTHING solutions provided by Dayjoy.,usage,3,Various Documents,,medium
120,DJP1119,DJ-CLO-0120,Premium Suit Length (Black),Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium
120,DJP1119,DJ-CLO-0120,Premium Suit Length (Black),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
120,DJP1119,DJ-CLO-0120,Premium Suit Length (Black),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
120,DJP1119,DJ-CLO-0120,Premium Suit Length (Black),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
120,DJP1119,DJ-CLO-0120,Premium Suit Length (Black),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
120,DJP1119,DJ-CLO-0120,Premium Suit Length (Black),How does it compare to other CLOTHING products?,This product is uniquely formulated under the Domatti brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
120,DJP1119,DJ-CLO-0120,Premium Suit Length (Black),What is the pack size?,This specific item comes in a Black pack size.,dosage,10,Various Documents,,medium
120,DJP1119,DJ-CLO-0120,Premium Suit Length (Black),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
121,DJP1120,DJ-CLO-0121,Designer Mask (Pack of 5),What is Designer Mask (Pack of 5)?,"Designer Mask (Pack of 5) is a product under the CLOTHING category, offered by the brand Domatti.",general_info,1,Various Documents,,medium
121,DJP1120,DJ-CLO-0121,Designer Mask (Pack of 5),What is the price and business volume (BV) for Designer Mask (Pack of 5)?,"The MRP is ₹220.0, Distributor Price (DP) is ₹180.0, and the Business Volume (BV) is 55.0.",pricing,2,Various Documents,,high
121,DJP1120,DJ-CLO-0121,Designer Mask (Pack of 5),Who should use this?,Consumers interested in CLOTHING solutions provided by Dayjoy.,usage,3,Various Documents,,medium
121,DJP1120,DJ-CLO-0121,Designer Mask (Pack of 5),Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium
121,DJP1120,DJ-CLO-0121,Designer Mask (Pack of 5),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
121,DJP1120,DJ-CLO-0121,Designer Mask (Pack of 5),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
121,DJP1120,DJ-CLO-0121,Designer Mask (Pack of 5),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
121,DJP1120,DJ-CLO-0121,Designer Mask (Pack of 5),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
121,DJP1120,DJ-CLO-0121,Designer Mask (Pack of 5),How does it compare to other CLOTHING products?,This product is uniquely formulated under the Domatti brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
121,DJP1120,DJ-CLO-0121,Designer Mask (Pack of 5),What is the pack size?,This specific item comes in a Pack of 5 pack size.,dosage,10,Various Documents,,medium
121,DJP1120,DJ-CLO-0121,Designer Mask (Pack of 5),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
122,DJP1121,DJ-CLO-0122,Dayjoy Necktie,What is Dayjoy Necktie?,"Dayjoy Necktie is a product under the CLOTHING category, offered by the brand Domatti.",general_info,1,Various Documents,,medium
122,DJP1121,DJ-CLO-0122,Dayjoy Necktie,What is the price and business volume (BV) for Dayjoy Necktie?,"The MRP is ₹499.0, Distributor Price (DP) is ₹299.0, and the Business Volume (BV) is 50.0.",pricing,2,Various Documents,,high
122,DJP1121,DJ-CLO-0122,Dayjoy Necktie,Who should use this?,Consumers interested in CLOTHING solutions provided by Dayjoy.,usage,3,Various Documents,,medium
122,DJP1121,DJ-CLO-0122,Dayjoy Necktie,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium
122,DJP1121,DJ-CLO-0122,Dayjoy Necktie,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
122,DJP1121,DJ-CLO-0122,Dayjoy Necktie,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
122,DJP1121,DJ-CLO-0122,Dayjoy Necktie,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
122,DJP1121,DJ-CLO-0122,Dayjoy Necktie,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
122,DJP1121,DJ-CLO-0122,Dayjoy Necktie,How does it compare to other CLOTHING products?,This product is uniquely formulated under the Domatti brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
122,DJP1121,DJ-CLO-0122,Dayjoy Necktie,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,,medium
122,DJP1121,DJ-CLO-0122,Dayjoy Necktie,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
123,DJP1122,DJ-CLO-0123,"T-shirt New Design (L, M, XL)","What is T-shirt New Design (L, M, XL)?","T-shirt New Design (L, M, XL) is a product under the CLOTHING category, offered by the brand Domatti.",general_info,1,Various Documents,,medium
123,DJP1122,DJ-CLO-0123,"T-shirt New Design (L, M, XL)","What is the price and business volume (BV) for T-shirt New Design (L, M, XL)?","The MRP is ₹699.0, Distributor Price (DP) is ₹599.0, and the Business Volume (BV) is 100.0.",pricing,2,Various Documents,,high
123,DJP1122,DJ-CLO-0123,"T-shirt New Design (L, M, XL)",Who should use this?,Consumers interested in CLOTHING solutions provided by Dayjoy.,usage,3,Various Documents,,medium
123,DJP1122,DJ-CLO-0123,"T-shirt New Design (L, M, XL)",Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium
123,DJP1122,DJ-CLO-0123,"T-shirt New Design (L, M, XL)",How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
123,DJP1122,DJ-CLO-0123,"T-shirt New Design (L, M, XL)",What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
123,DJP1122,DJ-CLO-0123,"T-shirt New Design (L, M, XL)",What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
123,DJP1122,DJ-CLO-0123,"T-shirt New Design (L, M, XL)",Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
123,DJP1122,DJ-CLO-0123,"T-shirt New Design (L, M, XL)",How does it compare to other CLOTHING products?,This product is uniquely formulated under the Domatti brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
123,DJP1122,DJ-CLO-0123,"T-shirt New Design (L, M, XL)",What is the pack size?,"This specific item comes in a L, M, XL pack size.",dosage,10,Various Documents,,medium
123,DJP1122,DJ-CLO-0123,"T-shirt New Design (L, M, XL)",Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
124,DJP1123,DJ-AGR-0124,Happy Soil - Humic (500ml),What is Happy Soil - Humic (500ml)?,"Happy Soil - Humic (500ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",general_info,1,Various Documents,,medium
124,DJP1123,DJ-AGR-0124,Happy Soil - Humic (500ml),What is the price and business volume (BV) for Happy Soil - Humic (500ml)?,"The MRP is ₹849.0, Distributor Price (DP) is ₹575.0, and the Business Volume (BV) is 200.0.",pricing,2,Various Documents,,high
124,DJP1123,DJ-AGR-0124,Happy Soil - Humic (500ml),Who should use this product?,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,usage,3,Various Documents,,medium
124,DJP1123,DJ-AGR-0124,Happy Soil - Humic (500ml),Is it safe for organic farming?,"Yes, HappyGrow products are designed to be chemical-free solutions for healthier crops.",safety,4,Various Documents,,medium
124,DJP1123,DJ-AGR-0124,Happy Soil - Humic (500ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
124,DJP1123,DJ-AGR-0124,Happy Soil - Humic (500ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
124,DJP1123,DJ-AGR-0124,Happy Soil - Humic (500ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
124,DJP1123,DJ-AGR-0124,Happy Soil - Humic (500ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
124,DJP1123,DJ-AGR-0124,Happy Soil - Humic (500ml),How does it compare to other AGRICULTURE & VETERINARY products?,This product is uniquely formulated under the HappyGrow brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
124,DJP1123,DJ-AGR-0124,Happy Soil - Humic (500ml),What is the pack size?,This specific item comes in a 500ml pack size.,dosage,10,Various Documents,,medium
124,DJP1123,DJ-AGR-0124,Happy Soil - Humic (500ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
125,DJP1124,DJ-AGR-0125,Nano Tech-19 (500ml),What is Nano Tech-19 (500ml)?,"Nano Tech-19 (500ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",general_info,1,Various Documents,,medium
125,DJP1124,DJ-AGR-0125,Nano Tech-19 (500ml),What is the price and business volume (BV) for Nano Tech-19 (500ml)?,"The MRP is ₹1499.0, Distributor Price (DP) is ₹949.0, and the Business Volume (BV) is 425.0.",pricing,2,Various Documents,,high
125,DJP1124,DJ-AGR-0125,Nano Tech-19 (500ml),Who should use this product?,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,usage,3,Various Documents,,medium
125,DJP1124,DJ-AGR-0125,Nano Tech-19 (500ml),Is it safe for organic farming?,"Yes, HappyGrow products are designed to be chemical-free solutions for healthier crops.",safety,4,Various Documents,,medium
125,DJP1124,DJ-AGR-0125,Nano Tech-19 (500ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
125,DJP1124,DJ-AGR-0125,Nano Tech-19 (500ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
125,DJP1124,DJ-AGR-0125,Nano Tech-19 (500ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
125,DJP1124,DJ-AGR-0125,Nano Tech-19 (500ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
125,DJP1124,DJ-AGR-0125,Nano Tech-19 (500ml),How does it compare to other AGRICULTURE & VETERINARY products?,This product is uniquely formulated under the HappyGrow brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
125,DJP1124,DJ-AGR-0125,Nano Tech-19 (500ml),What is the pack size?,This specific item comes in a 500ml pack size.,dosage,10,Various Documents,,medium
125,DJP1124,DJ-AGR-0125,Nano Tech-19 (500ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
126,DJP1125,DJ-AGR-0126,Nano Tech-46 (500ml),What is Nano Tech-46 (500ml)?,"Nano Tech-46 (500ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",general_info,1,Various Documents,,medium
126,DJP1125,DJ-AGR-0126,Nano Tech-46 (500ml),What is the price and business volume (BV) for Nano Tech-46 (500ml)?,"The MRP is ₹1499.0, Distributor Price (DP) is ₹949.0, and the Business Volume (BV) is 425.0.",pricing,2,Various Documents,,high
126,DJP1125,DJ-AGR-0126,Nano Tech-46 (500ml),Who should use this product?,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,usage,3,Various Documents,,medium
126,DJP1125,DJ-AGR-0126,Nano Tech-46 (500ml),Is it safe for organic farming?,"Yes, HappyGrow products are designed to be chemical-free solutions for healthier crops.",safety,4,Various Documents,,medium
126,DJP1125,DJ-AGR-0126,Nano Tech-46 (500ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
126,DJP1125,DJ-AGR-0126,Nano Tech-46 (500ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
126,DJP1125,DJ-AGR-0126,Nano Tech-46 (500ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
126,DJP1125,DJ-AGR-0126,Nano Tech-46 (500ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
126,DJP1125,DJ-AGR-0126,Nano Tech-46 (500ml),How does it compare to other AGRICULTURE & VETERINARY products?,This product is uniquely formulated under the HappyGrow brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
126,DJP1125,DJ-AGR-0126,Nano Tech-46 (500ml),What is the pack size?,This specific item comes in a 500ml pack size.,dosage,10,Various Documents,,medium
126,DJP1125,DJ-AGR-0126,Nano Tech-46 (500ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
127,DJP1126,DJ-AGR-0127,Nano Tech-50 (500ml),What is Nano Tech-50 (500ml)?,"Nano Tech-50 (500ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",general_info,1,Various Documents,,medium
127,DJP1126,DJ-AGR-0127,Nano Tech-50 (500ml),What is the price and business volume (BV) for Nano Tech-50 (500ml)?,"The MRP is ₹1499.0, Distributor Price (DP) is ₹949.0, and the Business Volume (BV) is 425.0.",pricing,2,Various Documents,,high
127,DJP1126,DJ-AGR-0127,Nano Tech-50 (500ml),Who should use this product?,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,usage,3,Various Documents,,medium
127,DJP1126,DJ-AGR-0127,Nano Tech-50 (500ml),Is it safe for organic farming?,"Yes, HappyGrow products are designed to be chemical-free solutions for healthier crops.",safety,4,Various Documents,,medium
127,DJP1126,DJ-AGR-0127,Nano Tech-50 (500ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
127,DJP1126,DJ-AGR-0127,Nano Tech-50 (500ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
127,DJP1126,DJ-AGR-0127,Nano Tech-50 (500ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
127,DJP1126,DJ-AGR-0127,Nano Tech-50 (500ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
127,DJP1126,DJ-AGR-0127,Nano Tech-50 (500ml),How does it compare to other AGRICULTURE & VETERINARY products?,This product is uniquely formulated under the HappyGrow brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
127,DJP1126,DJ-AGR-0127,Nano Tech-50 (500ml),What is the pack size?,This specific item comes in a 500ml pack size.,dosage,10,Various Documents,,medium
127,DJP1126,DJ-AGR-0127,Nano Tech-50 (500ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
128,DJP1127,DJ-AGR-0128,Nano Tech-52 (500ml),What is Nano Tech-52 (500ml)?,"Nano Tech-52 (500ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",general_info,1,Various Documents,,medium
128,DJP1127,DJ-AGR-0128,Nano Tech-52 (500ml),What is the price and business volume (BV) for Nano Tech-52 (500ml)?,"The MRP is ₹1499.0, Distributor Price (DP) is ₹949.0, and the Business Volume (BV) is 425.0.",pricing,2,Various Documents,,high
128,DJP1127,DJ-AGR-0128,Nano Tech-52 (500ml),Who should use this product?,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,usage,3,Various Documents,,medium
128,DJP1127,DJ-AGR-0128,Nano Tech-52 (500ml),Is it safe for organic farming?,"Yes, HappyGrow products are designed to be chemical-free solutions for healthier crops.",safety,4,Various Documents,,medium
128,DJP1127,DJ-AGR-0128,Nano Tech-52 (500ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
128,DJP1127,DJ-AGR-0128,Nano Tech-52 (500ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
128,DJP1127,DJ-AGR-0128,Nano Tech-52 (500ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
128,DJP1127,DJ-AGR-0128,Nano Tech-52 (500ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
128,DJP1127,DJ-AGR-0128,Nano Tech-52 (500ml),How does it compare to other AGRICULTURE & VETERINARY products?,This product is uniquely formulated under the HappyGrow brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
128,DJP1127,DJ-AGR-0128,Nano Tech-52 (500ml),What is the pack size?,This specific item comes in a 500ml pack size.,dosage,10,Various Documents,,medium
128,DJP1127,DJ-AGR-0128,Nano Tech-52 (500ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
129,DJP1128,DJ-AGR-0129,Prosperous+ (1 L),What is Prosperous+ (1 L)?,"Prosperous+ (1 L) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",general_info,1,Various Documents,,medium
129,DJP1128,DJ-AGR-0129,Prosperous+ (1 L),What is the price and business volume (BV) for Prosperous+ (1 L)?,"The MRP is ₹1499.0, Distributor Price (DP) is ₹999.0, and the Business Volume (BV) is 340.0.",pricing,2,Various Documents,,high
129,DJP1128,DJ-AGR-0129,Prosperous+ (1 L),Who should use this product?,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,usage,3,Various Documents,,medium
129,DJP1128,DJ-AGR-0129,Prosperous+ (1 L),Is it safe for organic farming?,"Yes, HappyGrow products are designed to be chemical-free solutions for healthier crops.",safety,4,Various Documents,,medium
129,DJP1128,DJ-AGR-0129,Prosperous+ (1 L),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
129,DJP1128,DJ-AGR-0129,Prosperous+ (1 L),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
129,DJP1128,DJ-AGR-0129,Prosperous+ (1 L),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
129,DJP1128,DJ-AGR-0129,Prosperous+ (1 L),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
129,DJP1128,DJ-AGR-0129,Prosperous+ (1 L),How does it compare to other AGRICULTURE & VETERINARY products?,This product is uniquely formulated under the HappyGrow brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
129,DJP1128,DJ-AGR-0129,Prosperous+ (1 L),What is the pack size?,This specific item comes in a 1 L pack size.,dosage,10,Various Documents,,medium
129,DJP1128,DJ-AGR-0129,Prosperous+ (1 L),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
130,DJP1129,DJ-AGR-0130,Prosperous+ Tablets,What is Prosperous+ Tablets?,"Prosperous+ Tablets is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",general_info,1,Various Documents,,medium
130,DJP1129,DJ-AGR-0130,Prosperous+ Tablets,What is the price and business volume (BV) for Prosperous+ Tablets?,"The MRP is ₹1049.0, Distributor Price (DP) is ₹599.0, and the Business Volume (BV) is 310.0.",pricing,2,Various Documents,,high
130,DJP1129,DJ-AGR-0130,Prosperous+ Tablets,Who should use this product?,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,usage,3,Various Documents,,medium
130,DJP1129,DJ-AGR-0130,Prosperous+ Tablets,Is it safe for organic farming?,"Yes, HappyGrow products are designed to be chemical-free solutions for healthier crops.",safety,4,Various Documents,,medium
130,DJP1129,DJ-AGR-0130,Prosperous+ Tablets,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
130,DJP1129,DJ-AGR-0130,Prosperous+ Tablets,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
130,DJP1129,DJ-AGR-0130,Prosperous+ Tablets,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
130,DJP1129,DJ-AGR-0130,Prosperous+ Tablets,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
130,DJP1129,DJ-AGR-0130,Prosperous+ Tablets,How does it compare to other AGRICULTURE & VETERINARY products?,This product is uniquely formulated under the HappyGrow brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
130,DJP1129,DJ-AGR-0130,Prosperous+ Tablets,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,,medium
130,DJP1129,DJ-AGR-0130,Prosperous+ Tablets,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
131,DJP1130,DJ-AGR-0131,Joy-O-Zyme (500ml),What is Joy-O-Zyme (500ml)?,"Joy-O-Zyme (500ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",general_info,1,Various Documents,,medium
131,DJP1130,DJ-AGR-0131,Joy-O-Zyme (500ml),What is the price and business volume (BV) for Joy-O-Zyme (500ml)?,"The MRP is ₹1499.0, Distributor Price (DP) is ₹949.0, and the Business Volume (BV) is 335.0.",pricing,2,Various Documents,,high
131,DJP1130,DJ-AGR-0131,Joy-O-Zyme (500ml),Who should use this product?,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,usage,3,Various Documents,,medium
131,DJP1130,DJ-AGR-0131,Joy-O-Zyme (500ml),Is it safe for organic farming?,"Yes, HappyGrow products are designed to be chemical-free solutions for healthier crops.",safety,4,Various Documents,,medium
131,DJP1130,DJ-AGR-0131,Joy-O-Zyme (500ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
131,DJP1130,DJ-AGR-0131,Joy-O-Zyme (500ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
131,DJP1130,DJ-AGR-0131,Joy-O-Zyme (500ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
131,DJP1130,DJ-AGR-0131,Joy-O-Zyme (500ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
131,DJP1130,DJ-AGR-0131,Joy-O-Zyme (500ml),How does it compare to other AGRICULTURE & VETERINARY products?,This product is uniquely formulated under the HappyGrow brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
131,DJP1130,DJ-AGR-0131,Joy-O-Zyme (500ml),What is the pack size?,This specific item comes in a 500ml pack size.,dosage,10,Various Documents,,medium
131,DJP1130,DJ-AGR-0131,Joy-O-Zyme (500ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
132,DJP1131,DJ-AGR-0132,JoySpread 80+ Gold (250ml),What is JoySpread 80+ Gold (250ml)?,"JoySpread 80+ Gold (250ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",general_info,1,Various Documents,,medium
132,DJP1131,DJ-AGR-0132,JoySpread 80+ Gold (250ml),What is the price and business volume (BV) for JoySpread 80+ Gold (250ml)?,"The MRP is ₹499.0, Distributor Price (DP) is ₹329.0, and the Business Volume (BV) is 75.0.",pricing,2,Various Documents,,high
132,DJP1131,DJ-AGR-0132,JoySpread 80+ Gold (250ml),Who should use this product?,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,usage,3,Various Documents,,medium
132,DJP1131,DJ-AGR-0132,JoySpread 80+ Gold (250ml),Is it safe for organic farming?,"Yes, HappyGrow products are designed to be chemical-free solutions for healthier crops.",safety,4,Various Documents,,medium
132,DJP1131,DJ-AGR-0132,JoySpread 80+ Gold (250ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
132,DJP1131,DJ-AGR-0132,JoySpread 80+ Gold (250ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
