product_id,sku,product_name,brand,category,sub_category,manufacturer,country,pack_size,pack_size_alt_formatting,unit,mrp,dp,bv,pv,currency,price_effective_date,pricing_confidence,ingredients,benefits,features,usage,dosage,warnings,storage,target_customer,related_products,alternative_products,cross_sell_products,frequently_bought_together,certifications,search_keywords,faqs,contraindications,description,faq_ids,image_ids,similar_product_ids,related_product_ids,source_document_id,content_source_document,source_version,approval_status,effective_from,effective_to,content_extraction_status,content_confidence,missing_pricing_governance_fields_count,missing_content_fields_count,pricing_risk_level,content_risk_level,verification_status,confidence,last_verified
DJP1106,DJ-HEA-0107,Premium Tulsi Max (30ml),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,30ml,30ml,,299.0,178.0,58.0,58.0,INR,2026-05-05,verified_price_list,Blend of five Tulsi species.,"Reduces cold, cough, and respiratory disorders, supports cardiovascular health and reduces inflammation, aids in detoxification.",,,Mix 3 drops in a glass of hot water or a cup of green tea. Consume 4-5 times daily.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1107,DJ-HEA-0108,Vital Protein Powder (300gm),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,300gm,300gm,,1999.0,1199.0,430.0,430.0,INR,2026-05-05,verified_price_list,"Pea Protein Isolate, Brown Rice Protein, DigeZyme, Electrolytes (Sodium & Potassium), Natural Amino Acids.","Supports lean muscle development & recovery, helps maintain healthy body weight, strengthens bones & joints.",,,Adults (12+): 1 scoop (10g) up to 3 times daily. Children (5-12): 1 scoop (10g) once daily. Mix with 150-200 ml water/milk.,,,,,,,,PDCAAS VALUE 1,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1108,DJ-HEA-0109,L-Arginine++ - Energy Drink (100g),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,100g,100g,,1499.0,799.0,300.0,300.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1109,DJ-HEA-0110,Ample Meal - Meal Replacement Nutritional Shake (500g),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,500g,500g,,2699.0,1799.0,650.0,650.0,INR,2026-05-05,verified_price_list,"Whey Protein Concentrate, Skimmed Milk Powder, MCTs, FOS, High Oleic Sunflower Oil Powder, Essential Vitamins & Minerals, Sucralose (INS 955).","Supports healthy weight management and fat control, helps reduce excess fat deposition & cholesterol levels, provides long-lasting satiety.",,,Add 1 scoop (25g) to 300 ml lukewarm skimmed milk. Replace 1 or 2 meals daily.,,,,,,,,PDCAAS VALUE 1,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1110,DJ-HEA-0111,JuniorJoy - Kids Nutritional Drink (300g),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,300g,300g,,1499.0,899.0,325.0,325.0,INR,2026-05-05,verified_price_list,"Brahmi, Punarnava, Makoy",Muscle growth; brain development/learning; heart health; energy for growing children,,,"1 scoop (10g) in 100ml lukewarm milk, 1-2x/day (not under age 5)",,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1111,DJ-HEA-0112,Kahwa Masala Chai (25 Pcs),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,25 Pcs,25 Pcs,,399.0,295.0,95.0,95.0,INR,2026-05-05,verified_price_list,"Pepper, Ginger, Green Tea, Tulsi (Holy Basil), Cloves, Cardamom, Cinnamon, Almonds, Saffron.","Promotes general well-being, great source of antioxidants, helps in detoxification, aids digestion.",,Place one tea bag in a cup. Add boiling water. Brew for 2-3 minutes.,1 sachet brewed 2-3 min,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1112,DJ-HEA-0113,Shilajit Gummies (60 Gummies),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,60 Gummies,60 Gummies,,1499.0,999.0,400.0,400.0,INR,2026-05-05,verified_price_list,"Shilajit (asphaltum Punjabinum), Fulvic Acid And Essential Minerals.","Enhances strength and stamina, helps boost energy levels, helps overcome fatigue and weakness, supports overall vitality.",,,"1 gummy after breakfast, 1 gummy after dinner. Consume 2 gummies daily.",,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1113,DJ-HEA-0114,Apple Cider Vinegar (3X20 Tablets),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,60 tablets,3X20 Tablets,,1425.0,875.0,350.0,350.0,INR,2026-05-05,verified_price_list,"Apple Cider Vinegar, Probiotics, Vitamin B6, Vitamin B12.","Supports healthy digestion, helps in weight management, improves gut health, supports metabolism and energy levels.",,,"Drop 1 effervescent tablet in 200 ml of water. Take 1 tablet twice daily, 30 minutes before lunch or dinner.",,,,,,,,FSSAI,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1114,DJ-HEA-0115,Marine Collagen (200g),Curind,HEALTH CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,200g,200g,,1799.0,999.0,380.0,380.0,INR,2026-05-05,verified_price_list,"Marine Collagen (Type I & III), Astaxanthin, Resveratrol, Hyaluronic Acid, Vitamin C & E, Biotin, Zinc & Selenium.","Improves skin firmness & hydration, supports joint flexibility, strengthens hair & nails, helps reduce signs of ageing.",,,Mix 1 scoop (8g) with 150 ml water and take once daily.,,,,,,,,FSSAI,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1115,DJ-HOM-0116,Dishwash Liquid Gel (500ml),HomeShine,HOME CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,500ml,500ml,,189.0,149.0,29.0,29.0,INR,2026-05-05,verified_price_list,Natural ingredients,"Powerful grease-fighting formula that cuts through tough stains while being gentle on hands. Removes oil, food residues, and odors.",,,Household use,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1116,DJ-HOM-0117,Toilet Bowl Cleaner (500ml),HomeShine,HOME CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,500ml,500ml,,149.0,115.0,21.0,21.0,INR,2026-05-05,verified_price_list,,"Removes tough stains, kills germs, and eliminates bad odors, leaving your toilet sparkling clean and fresh.",,,Household use,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1117,DJ-HOM-0118,Liquid Detergent (1Ltr.),HomeShine,HOME CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1Ltr.,1Ltr.,,449.0,370.0,74.0,74.0,INR,2026-05-05,verified_price_list,,Removes tough stains while keeping fabrics soft and fresh. Effectively cleans clothes without fading colors.,,,Household use,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1118,DJ-HOM-0119,All in 1 Surface Cleaner (500ml),HomeShine,HOME CARE,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,500ml,500ml,,179.0,140.0,27.0,27.0,INR,2026-05-05,verified_price_list,,"Multi-purpose solution that removes dirt, stains, and germs while leaving a fresh, lasting fragrance.",,,Household use,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1119,DJ-CLO-0120,Premium Suit Length (Black),Domatti,CLOTHING,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 unit,Black,,10000.0,5999.0,2800.0,2800.0,INR,2026-05-05,verified_price_list,Nano fabric technology,"Sweat resistance, odor control, stain protection, elasticity, and UV protection for ultimate comfort.",,,Tailoring use,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1120,DJ-CLO-0121,Designer Mask (Pack of 5),Domatti,CLOTHING,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,5,Pack of 5,,220.0,180.0,55.0,55.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1121,DJ-CLO-0122,Dayjoy Necktie,Domatti,CLOTHING,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 unit,,,499.0,299.0,50.0,50.0,INR,2026-05-05,verified_price_list,Premium fabric,"Premium fabric, a sleek finish, and lasting quality, adding elegance to any look.",,,Wear as needed,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1122,DJ-CLO-0123,"T-shirt New Design (L, M, XL)",Domatti,CLOTHING,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,"L, M, XL","L, M, XL",,699.0,599.0,100.0,100.0,INR,2026-05-05,verified_price_list,Breathable fabric,"Breathable fabric, ensures comfort, durability, and a perfect fit. Soft, moisture-wicking design.",,,Wear daily,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) [corrected match]",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1123,DJ-AGR-0124,Happy Soil - Humic (500ml),HappyGrow,AGRICULTURE & VETERINARY,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,500ml,500ml,,849.0,575.0,200.0,200.0,INR,2026-05-05,verified_price_list,"Humic Acid, Fulvic Acid",Helps in moisture and nutrient retention. Assists in soil wetting. Increases seedling vigor and drought tolerance. Improves soil structure.,,"Diluted at a rate of 1 liter in 200 liters of water per acre, applied every 15 to 20 days.",1L in 200L water/acre every 15-20 days,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1124,DJ-AGR-0125,Nano Tech-19 (500ml),HappyGrow,AGRICULTURE & VETERINARY,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,500ml,500ml,,1499.0,949.0,425.0,425.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1125,DJ-AGR-0126,Nano Tech-46 (500ml),HappyGrow,AGRICULTURE & VETERINARY,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,500ml,500ml,,1499.0,949.0,425.0,425.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1126,DJ-AGR-0127,Nano Tech-50 (500ml),HappyGrow,AGRICULTURE & VETERINARY,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,500ml,500ml,,1499.0,949.0,425.0,425.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1127,DJ-AGR-0128,Nano Tech-52 (500ml),HappyGrow,AGRICULTURE & VETERINARY,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,500ml,500ml,,1499.0,949.0,425.0,425.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1128,DJ-AGR-0129,Prosperous+ (1 L),HappyGrow,AGRICULTURE & VETERINARY,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 L,1 L,,1499.0,999.0,340.0,340.0,INR,2026-05-05,verified_price_list,,"Promotes faster and healthier plant growth. Strengthens resistance to stress, pests, and diseases. Increases flowering and fruiting.",,Dilute 5 ml of Prosperous Liquid per 1 liter of water.,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,Dayjoy Product Brochure - English July2026_11zon_2.pdf,2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1129,DJ-AGR-0130,Prosperous+ Tablets,HappyGrow,AGRICULTURE & VETERINARY,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,not stated,,,1049.0,599.0,310.0,310.0,INR,2026-05-05,verified_price_list,Liquid bio-formula,"Promotes faster and healthier plant growth. Strengthens resistance to stress, pests, and diseases. Increases flowering and fruiting.",,Dilute 5 ml of Prosperous Liquid per 1 liter of water.,5ml/L water general; 1L in 200L water per acre,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1130,DJ-AGR-0131,Joy-O-Zyme (500ml),HappyGrow,AGRICULTURE & VETERINARY,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,500ml,500ml,,1499.0,949.0,335.0,335.0,INR,2026-05-05,verified_price_list,Plant-based amino acids/enzymes,Enhances germination for better yield. 100% plant-based for sustainable growth. Improves soil health for higher productivity.,,Foliar Spray: Mix 1-2 ml per liter of water.,1-2ml/L foliar spray; 500ml/acre soil application,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1131,DJ-AGR-0132,JoySpread 80+ Gold (250ml),HappyGrow,AGRICULTURE & VETERINARY,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,250ml,250ml,,499.0,329.0,75.0,75.0,INR,2026-05-05,verified_price_list,,Enhances pest wetting. Safeguards crop health. Adjusts pH of spray solutions. Ensures uniform spray deposits.,,Add 5 ml of Joyspread 80-Gold to a 15-liter spray tank for insecticides/pesticides.,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,Dayjoy Product Brochure - English July2026_11zon_2.pdf,2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1132,DJ-AGR-0133,JoySpread 80+ Gold (100ml),HappyGrow,AGRICULTURE & VETERINARY,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,100ml,100ml,,249.0,155.0,37.0,37.0,INR,2026-05-05,verified_price_list,Surfactant blend,Enhances pest wetting. Safeguards crop health. Adjusts pH of spray solutions. Ensures uniform spray deposits.,,Add 5 ml of Joyspread 80-Gold to a 15-liter spray tank for insecticides/pesticides.,5ml (insecticide)/15ml (herbicide) per 15L tank,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1133,DJ-AGR-0134,JoyGrow 2X (Granules) (2kg),HappyGrow,AGRICULTURE & VETERINARY,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,2kg,2kg,,999.0,499.0,180.0,180.0,INR,2026-05-05,verified_price_list,Organic matter granules,Increases overall crop yield. Improves soil health by reducing chemical use. Boosts root formation. Increases nutrient uptake.,,Apply 2 kg per acre. Use twice at 15-20 day intervals.,"2kg/acre, twice at 15-20 day intervals",,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1134,DJ-AGR-0135,JoyProtect (500ml),HappyGrow,AGRICULTURE & VETERINARY,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,500ml,500ml,,1499.0,949.0,390.0,390.0,INR,2026-05-05,verified_price_list,Neem & natural compounds,Helps plants better resist insect attacks. Protects plants from various harmful insects. Increases the quality and quantity of produce.,,Mix 30 ml of JoyProtect with 15 liters of clean water. Spray a fine mist evenly over plants.,30-50ml per 15L tank every 15 days,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1135,DJ-AGR-0136,JoyCalcium (2 Litre),HappyGrow,AGRICULTURE & VETERINARY,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,2 L,2 Litre,,1049.0,699.0,250.0,250.0,INR,2026-05-05,verified_price_list,"Calcium, Phosphorus, Zinc, Magnesium, Vitamins A, D3, E, B12, Biotin, Protein.","Boosts Milk Production, Improves Fat Content, Strengthens Bones & Teeth, Supports Digestion & Appetite, Enhances Immunity.",,,Lactating Cattle: 60-70 ml/day. Dry Cattle: 50 ml/day. Calves: 20-30 ml/day. Poultry: 10 ml/day per bird.,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1136,DJ-GER-0137,Bio-Germanium & Magnetic Mattress,Dayjoy,GERMANIUM & MAGNETIC,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 unit,,,15000.0,9999.0,4250.0,4250.0,INR,2026-05-05,verified_price_list,,"Improves Sleep Quality, Detoxifies, Slows Aging, Maintains Body Warmth, Fights Fatigue, Balances lons, Boosts Metabolism.",,,,,,,,,,,MEDICAL GRADE DEVICE,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,Dayjoy Product Brochure - English July2026_11zon_2.pdf,2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1137,DJ-GER-0138,Bio-Germanium & Magnetic Mattress (Pack of 2),Dayjoy,GERMANIUM & MAGNETIC,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,2,Pack of 2,,30000.0,14999.0,5000.0,5000.0,INR,2026-05-05,verified_price_list,,"Improves Sleep Quality, Detoxifies, Slows Aging, Maintains Body Warmth, Fights Fatigue, Balances lons, Boosts Metabolism.",,,,,,,,,,,MEDICAL GRADE DEVICE,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,Dayjoy Product Brochure - English July2026_11zon_2.pdf,2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1138,DJ-AQU-0139,Aqua Energiser (Pack of 3),Dayjoy,AQUA ESSENTIALS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,3,Pack of 3,,9000.0,5499.0,2500.0,2500.0,INR,2026-05-05,verified_price_list,,Promotes calmness and relaxation. Elevates mood and mental clarity. Boosts hydration and oxygen intake. Neutralizes free radicals.,,Place beverages on top. Wash fruits & vegetables. Keep in fridge.,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,Dayjoy Product Brochure - English July2026_11zon_2.pdf,2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1139,DJ-AQU-0140,Aqua Energiser (Single),Dayjoy,AQUA ESSENTIALS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 unit,Single,,3499.0,2000.0,1100.0,1100.0,INR,2026-05-05,verified_price_list,Quantum/electron affinity technology,Promotes calmness and relaxation. Elevates mood and mental clarity. Boosts hydration and oxygen intake. Neutralizes free radicals.,,Place beverages on top. Wash fruits & vegetables. Keep in fridge.,Facial massage / water treatment use,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,"Dayjoy Product Brochure - English July2026_11zon_2.pdf + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09) + Dayjoy_Products_Catalog.csv (86-item, user-confirmed 2026-08-09)",2026-05-05,approved,2026-05-05,,Extracted,High,0,4,low,high,approved,verified_price_list | High,2026-05-05
DJP1140,DJ-AQU-0141,New Perfect-Ion,Dayjoy,AQUA ESSENTIALS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 unit,,,23999.0,14999.0,5000.0,5000.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1141,DJ-AQU-0142,Perfect-Ion Testing Solutions,Dayjoy,AQUA ESSENTIALS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,1 set,,,1399.0,699.0,280.0,280.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1142,DJ-AQU-0143,Perfect-Ion Leaflets (Set of 25),Dayjoy,AQUA ESSENTIALS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,25,Set of 25,,36.0,36.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
DJP1143,DJ-AQU-0144,Perfect-Ion Leaflets (Set of 50),Dayjoy,AQUA ESSENTIALS,,Adila Biotech / Dayjoy Marketing Pvt. Ltd.,India,50,Set of 50,,66.0,66.0,0.0,0.0,INR,2026-05-05,verified_price_list,,,,,,,,,,,,,,,,,,,,,,India-BV-Price-May-2026 + approved Dayjoy sources,,2026-05-05,approved,2026-05-05,,,,0,4,low,high,approved,verified_price_list | nan,2026-05-05
