chunk_id,chunk_type,document_id,source_page,product_code,sku,category,role_scope,risk_level,confidence,effective_from,approval_status,text
faq_pair::2246,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1112,DJ-HEA-0113,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Shilajit Gummies (60 Gummies)? A: Shilajit Gummies (60 Gummies) is a product under the HEALTH CARE category, offered by the brand Curind."
faq_pair::2247,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1112,DJ-HEA-0113,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Shilajit Gummies (60 Gummies)? A: The MRP is ₹1499.0, Distributor Price (DP) is ₹999.0, and the Business Volume (BV) is 400.0."
faq_pair::2255,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1112,DJ-HEA-0113,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 60 Gummies pack size.
faq_pair::2257,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1113,DJ-HEA-0114,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Apple Cider Vinegar (3X20 Tablets)? A: Apple Cider Vinegar (3X20 Tablets) is a product under the HEALTH CARE category, offered by the brand Curind."
faq_pair::2258,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1113,DJ-HEA-0114,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Apple Cider Vinegar (3X20 Tablets)? A: The MRP is ₹1425.0, Distributor Price (DP) is ₹875.0, and the Business Volume (BV) is 350.0."
faq_pair::2266,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1113,DJ-HEA-0114,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 3X20 Tablets pack size.
faq_pair::2268,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1114,DJ-HEA-0115,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Marine Collagen (200g)? A: Marine Collagen (200g) is a product under the HEALTH CARE category, offered by the brand Curind."
faq_pair::2269,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1114,DJ-HEA-0115,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Marine Collagen (200g)? A: The MRP is ₹1799.0, Distributor Price (DP) is ₹999.0, and the Business Volume (BV) is 380.0."
faq_pair::2279,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1115,DJ-HOM-0116,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Dishwash Liquid Gel (500ml)? A: Dishwash Liquid Gel (500ml) is a product under the HOME CARE category, offered by the brand HomeShine."
faq_pair::2280,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1115,DJ-HOM-0116,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Dishwash Liquid Gel (500ml)? A: The MRP is ₹189.0, Distributor Price (DP) is ₹149.0, and the Business Volume (BV) is 29.0."
faq_pair::2281,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1115,DJ-HOM-0116,usage,"public, distributor, internal",safe_general,medium,,approved,Q: Who should use this? A: Consumers interested in HOME CARE solutions provided by Dayjoy.
faq_pair::2282,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1115,DJ-HOM-0116,safety,"public, distributor, internal",safe_general,medium,,approved,Q: Are there specific usage instructions? A: Please refer to the product packaging for detailed usage and assembly instructions.
faq_pair::2287,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1115,DJ-HOM-0116,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to other HOME CARE products? A: This product is uniquely formulated under the HomeShine brand. Specific comparison requires more details on the exact variant you are comparing it to.
faq_pair::2290,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1116,DJ-HOM-0117,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Toilet Bowl Cleaner (500ml)? A: Toilet Bowl Cleaner (500ml) is a product under the HOME CARE category, offered by the brand HomeShine."
faq_pair::2291,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1116,DJ-HOM-0117,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Toilet Bowl Cleaner (500ml)? A: The MRP is ₹149.0, Distributor Price (DP) is ₹115.0, and the Business Volume (BV) is 21.0."
faq_pair::2301,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1117,DJ-HOM-0118,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Liquid Detergent (1Ltr.)? A: Liquid Detergent (1Ltr.) is a product under the HOME CARE category, offered by the brand HomeShine."
faq_pair::2302,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1117,DJ-HOM-0118,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Liquid Detergent (1Ltr.)? A: The MRP is ₹449.0, Distributor Price (DP) is ₹370.0, and the Business Volume (BV) is 74.0."
faq_pair::2310,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1117,DJ-HOM-0118,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 1Ltr. pack size.
faq_pair::2312,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1118,DJ-HOM-0119,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is All in 1 Surface Cleaner (500ml)? A: All in 1 Surface Cleaner (500ml) is a product under the HOME CARE category, offered by the brand HomeShine."
faq_pair::2313,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1118,DJ-HOM-0119,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for All in 1 Surface Cleaner (500ml)? A: The MRP is ₹179.0, Distributor Price (DP) is ₹140.0, and the Business Volume (BV) is 27.0."
faq_pair::2323,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1119,DJ-CLO-0120,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Premium Suit Length (Black)? A: Premium Suit Length (Black) is a product under the CLOTHING category, offered by the brand Domatti."
faq_pair::2324,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1119,DJ-CLO-0120,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Premium Suit Length (Black)? A: The MRP is ₹10000.0, Distributor Price (DP) is ₹5999.0, and the Business Volume (BV) is 2800.0."
faq_pair::2325,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1119,DJ-CLO-0120,usage,"public, distributor, internal",safe_general,medium,,approved,Q: Who should use this? A: Consumers interested in CLOTHING solutions provided by Dayjoy.
faq_pair::2331,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1119,DJ-CLO-0120,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to other CLOTHING products? A: This product is uniquely formulated under the Domatti brand. Specific comparison requires more details on the exact variant you are comparing it to.
faq_pair::2332,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1119,DJ-CLO-0120,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a Black pack size.
faq_pair::2334,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1120,DJ-CLO-0121,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Designer Mask (Pack of 5)? A: Designer Mask (Pack of 5) is a product under the CLOTHING category, offered by the brand Domatti."
faq_pair::2335,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1120,DJ-CLO-0121,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Designer Mask (Pack of 5)? A: The MRP is ₹220.0, Distributor Price (DP) is ₹180.0, and the Business Volume (BV) is 55.0."
faq_pair::2343,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1120,DJ-CLO-0121,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a Pack of 5 pack size.
faq_pair::2345,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1121,DJ-CLO-0122,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Dayjoy Necktie? A: Dayjoy Necktie is a product under the CLOTHING category, offered by the brand Domatti."
faq_pair::2346,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1121,DJ-CLO-0122,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Dayjoy Necktie? A: The MRP is ₹499.0, Distributor Price (DP) is ₹299.0, and the Business Volume (BV) is 50.0."
faq_pair::2356,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1122,DJ-CLO-0123,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is T-shirt New Design (L, M, XL)? A: T-shirt New Design (L, M, XL) is a product under the CLOTHING category, offered by the brand Domatti."
faq_pair::2357,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1122,DJ-CLO-0123,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for T-shirt New Design (L, M, XL)? A: The MRP is ₹699.0, Distributor Price (DP) is ₹599.0, and the Business Volume (BV) is 100.0."
faq_pair::2365,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1122,DJ-CLO-0123,dosage,"public, distributor, internal",safe_general,medium,,approved,"Q: What is the pack size? A: This specific item comes in a L, M, XL pack size."
faq_pair::2367,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1123,DJ-AGR-0124,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Happy Soil - Humic (500ml)? A: Happy Soil - Humic (500ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow."
faq_pair::2368,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1123,DJ-AGR-0124,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Happy Soil - Humic (500ml)? A: The MRP is ₹849.0, Distributor Price (DP) is ₹575.0, and the Business Volume (BV) is 200.0."
faq_pair::2369,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1123,DJ-AGR-0124,usage,"public, distributor, internal",safe_general,medium,,approved,Q: Who should use this product? A: Farmers and individuals seeking organic inputs for sustainable farming and crop health.
faq_pair::2370,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1123,DJ-AGR-0124,safety,"public, distributor, internal",safe_general,medium,,approved,"Q: Is it safe for organic farming? A: Yes, HappyGrow products are designed to be chemical-free solutions for healthier crops."
faq_pair::2375,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1123,DJ-AGR-0124,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to other AGRICULTURE & VETERINARY products? A: This product is uniquely formulated under the HappyGrow brand. Specific comparison requires more details on the exact variant you are comparing it to.
faq_pair::2378,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1124,DJ-AGR-0125,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Nano Tech-19 (500ml)? A: Nano Tech-19 (500ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow."
faq_pair::2379,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1124,DJ-AGR-0125,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Nano Tech-19 (500ml)? A: The MRP is ₹1499.0, Distributor Price (DP) is ₹949.0, and the Business Volume (BV) is 425.0."
faq_pair::2389,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1125,DJ-AGR-0126,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Nano Tech-46 (500ml)? A: Nano Tech-46 (500ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow."
faq_pair::2390,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1125,DJ-AGR-0126,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Nano Tech-46 (500ml)? A: The MRP is ₹1499.0, Distributor Price (DP) is ₹949.0, and the Business Volume (BV) is 425.0."
faq_pair::2400,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1126,DJ-AGR-0127,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Nano Tech-50 (500ml)? A: Nano Tech-50 (500ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow."
faq_pair::2401,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1126,DJ-AGR-0127,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Nano Tech-50 (500ml)? A: The MRP is ₹1499.0, Distributor Price (DP) is ₹949.0, and the Business Volume (BV) is 425.0."
faq_pair::2411,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1127,DJ-AGR-0128,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Nano Tech-52 (500ml)? A: Nano Tech-52 (500ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow."
faq_pair::2412,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1127,DJ-AGR-0128,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Nano Tech-52 (500ml)? A: The MRP is ₹1499.0, Distributor Price (DP) is ₹949.0, and the Business Volume (BV) is 425.0."
faq_pair::2422,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1128,DJ-AGR-0129,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Prosperous+ (1 L)? A: Prosperous+ (1 L) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow."
faq_pair::2423,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1128,DJ-AGR-0129,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Prosperous+ (1 L)? A: The MRP is ₹1499.0, Distributor Price (DP) is ₹999.0, and the Business Volume (BV) is 340.0."
faq_pair::2431,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1128,DJ-AGR-0129,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 1 L pack size.
faq_pair::2433,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1129,DJ-AGR-0130,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Prosperous+ Tablets? A: Prosperous+ Tablets is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow."
faq_pair::2434,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1129,DJ-AGR-0130,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Prosperous+ Tablets? A: The MRP is ₹1049.0, Distributor Price (DP) is ₹599.0, and the Business Volume (BV) is 310.0."
faq_pair::2444,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1130,DJ-AGR-0131,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Joy-O-Zyme (500ml)? A: Joy-O-Zyme (500ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow."
faq_pair::2445,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1130,DJ-AGR-0131,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Joy-O-Zyme (500ml)? A: The MRP is ₹1499.0, Distributor Price (DP) is ₹949.0, and the Business Volume (BV) is 335.0."
faq_pair::2455,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1131,DJ-AGR-0132,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is JoySpread 80+ Gold (250ml)? A: JoySpread 80+ Gold (250ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow."
faq_pair::2456,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1131,DJ-AGR-0132,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for JoySpread 80+ Gold (250ml)? A: The MRP is ₹499.0, Distributor Price (DP) is ₹329.0, and the Business Volume (BV) is 75.0."
faq_pair::2466,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1132,DJ-AGR-0133,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is JoySpread 80+ Gold (100ml)? A: JoySpread 80+ Gold (100ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow."
faq_pair::2467,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1132,DJ-AGR-0133,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for JoySpread 80+ Gold (100ml)? A: The MRP is ₹249.0, Distributor Price (DP) is ₹155.0, and the Business Volume (BV) is 37.0."
faq_pair::2477,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1133,DJ-AGR-0134,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is JoyGrow 2X (Granules) (2kg)? A: JoyGrow 2X (Granules) (2kg) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow."
faq_pair::2478,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1133,DJ-AGR-0134,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for JoyGrow 2X (Granules) (2kg)? A: The MRP is ₹999.0, Distributor Price (DP) is ₹499.0, and the Business Volume (BV) is 180.0."
faq_pair::2486,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1133,DJ-AGR-0134,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 2kg pack size.
faq_pair::2488,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1134,DJ-AGR-0135,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is JoyProtect (500ml)? A: JoyProtect (500ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow."
faq_pair::2489,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1134,DJ-AGR-0135,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for JoyProtect (500ml)? A: The MRP is ₹1499.0, Distributor Price (DP) is ₹949.0, and the Business Volume (BV) is 390.0."
faq_pair::2499,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1135,DJ-AGR-0136,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is JoyCalcium (2 Litre)? A: JoyCalcium (2 Litre) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow."
faq_pair::2500,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1135,DJ-AGR-0136,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for JoyCalcium (2 Litre)? A: The MRP is ₹1049.0, Distributor Price (DP) is ₹699.0, and the Business Volume (BV) is 250.0."
faq_pair::2510,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1136,DJ-GER-0137,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Bio-Germanium & Magnetic Mattress? A: Bio-Germanium & Magnetic Mattress is a product under the GERMANIUM & MAGNETIC category, offered by the brand Dayjoy."
faq_pair::2511,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1136,DJ-GER-0137,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Bio-Germanium & Magnetic Mattress? A: The MRP is ₹15000.0, Distributor Price (DP) is ₹9999.0, and the Business Volume (BV) is 4250.0."
faq_pair::2512,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1136,DJ-GER-0137,usage,"public, distributor, internal",safe_general,medium,,approved,Q: Who should use this? A: Consumers interested in GERMANIUM & MAGNETIC solutions provided by Dayjoy.
faq_pair::2518,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1136,DJ-GER-0137,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to other GERMANIUM & MAGNETIC products? A: This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.
faq_pair::2521,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1137,DJ-GER-0138,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Bio-Germanium & Magnetic Mattress (Pack of 2)? A: Bio-Germanium & Magnetic Mattress (Pack of 2) is a product under the GERMANIUM & MAGNETIC category, offered by the brand Dayjoy."
faq_pair::2522,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1137,DJ-GER-0138,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Bio-Germanium & Magnetic Mattress (Pack of 2)? A: The MRP is ₹30000.0, Distributor Price (DP) is ₹14999.0, and the Business Volume (BV) is 5000.0."
faq_pair::2532,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1138,DJ-AQU-0139,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Aqua Energiser (Pack of 3)? A: Aqua Energiser (Pack of 3) is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy."
faq_pair::2533,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1138,DJ-AQU-0139,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Aqua Energiser (Pack of 3)? A: The MRP is ₹9000.0, Distributor Price (DP) is ₹5499.0, and the Business Volume (BV) is 2500.0."
faq_pair::2534,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1138,DJ-AQU-0139,usage,"public, distributor, internal",safe_general,medium,,approved,Q: Who should use this? A: Consumers interested in AQUA ESSENTIALS solutions provided by Dayjoy.
faq_pair::2540,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1138,DJ-AQU-0139,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to other AQUA ESSENTIALS products? A: This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.
faq_pair::2543,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1139,DJ-AQU-0140,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Aqua Energiser (Single)? A: Aqua Energiser (Single) is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy."
faq_pair::2544,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1139,DJ-AQU-0140,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Aqua Energiser (Single)? A: The MRP is ₹3499.0, Distributor Price (DP) is ₹2000.0, and the Business Volume (BV) is 1100.0."
faq_pair::2552,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1139,DJ-AQU-0140,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a Single pack size.
faq_pair::2554,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1140,DJ-AQU-0141,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is New Perfect-Ion? A: New Perfect-Ion is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy."
faq_pair::2555,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1140,DJ-AQU-0141,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for New Perfect-Ion? A: The MRP is ₹23999.0, Distributor Price (DP) is ₹14999.0, and the Business Volume (BV) is 5000.0."
faq_pair::2565,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1141,DJ-AQU-0142,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Perfect-Ion Testing Solutions? A: Perfect-Ion Testing Solutions is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy."
faq_pair::2566,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1141,DJ-AQU-0142,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Perfect-Ion Testing Solutions? A: The MRP is ₹1399.0, Distributor Price (DP) is ₹699.0, and the Business Volume (BV) is 280.0."
faq_pair::2576,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1142,DJ-AQU-0143,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Perfect-Ion Leaflets (Set of 25)? A: Perfect-Ion Leaflets (Set of 25) is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy."
faq_pair::2577,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1142,DJ-AQU-0143,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Perfect-Ion Leaflets (Set of 25)? A: The MRP is ₹36.0, Distributor Price (DP) is ₹36.0, and the Business Volume (BV) is 0.0."
faq_pair::2585,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1142,DJ-AQU-0143,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a Set of 25 pack size.
faq_pair::2587,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1143,DJ-AQU-0144,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Perfect-Ion Leaflets (Set of 50)? A: Perfect-Ion Leaflets (Set of 50) is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy."
faq_pair::2588,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1143,DJ-AQU-0144,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Perfect-Ion Leaflets (Set of 50)? A: The MRP is ₹66.0, Distributor Price (DP) is ₹66.0, and the Business Volume (BV) is 0.0."
faq_pair::2596,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1143,DJ-AQU-0144,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a Set of 50 pack size.
faq_pair::2598,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1144,DJ-AQU-0145,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is N-SF 9.5 Mineraliser? A: N-SF 9.5 Mineraliser is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy."
faq_pair::2599,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1144,DJ-AQU-0145,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for N-SF 9.5 Mineraliser? A: The MRP is ₹1999.0, Distributor Price (DP) is ₹1499.0, and the Business Volume (BV) is 450.0."
faq_pair::2609,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1145,DJ-AQU-0146,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is N-SF 10.5 Mineraliser? A: N-SF 10.5 Mineraliser is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy."
faq_pair::2610,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1145,DJ-AQU-0146,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for N-SF 10.5 Mineraliser? A: The MRP is ₹1999.0, Distributor Price (DP) is ₹1499.0, and the Business Volume (BV) is 450.0."
faq_pair::2620,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1146,DJ-PRO-0147,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Dayjoy Diary? A: Dayjoy Diary is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy."
faq_pair::2621,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1146,DJ-PRO-0147,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Dayjoy Diary? A: The MRP is ₹299.0, Distributor Price (DP) is ₹275.0, and the Business Volume (BV) is 0.0."
faq_pair::2622,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1146,DJ-PRO-0147,usage,"public, distributor, internal",safe_general,medium,,approved,Q: Who should use this? A: Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.
faq_pair::2628,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1146,DJ-PRO-0147,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to other PROMOTION TOOLS products? A: This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.
