edge_id,from_type,from_id,relationship_type,to_type,to_id,evidence_source
E003534,Product,DJP1092,ComplementaryProduct,Product,DJP1081,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=37, source=recommendation_chart, co_occurrence_count=22)"
E003535,Product,DJP1102,ComplementaryProduct,Product,DJP1092,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=38, source=recommendation_chart, co_occurrence_count=22)"
E003536,Product,DJP1102,ComplementaryProduct,Product,DJP1072,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=39, source=recommendation_chart, co_occurrence_count=22)"
E003537,Product,DJP1072,ComplementaryProduct,Product,DJP1102,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=40, source=recommendation_chart, co_occurrence_count=22)"
E003538,Product,DJP1072,ComplementaryProduct,Product,DJP1092,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=41, source=recommendation_chart, co_occurrence_count=22)"
E003539,Product,DJP1081,ComplementaryProduct,Product,DJP1072,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=42, source=recommendation_chart, co_occurrence_count=22)"
E003540,Product,DJP1072,ComplementaryProduct,Product,DJP1081,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=43, source=recommendation_chart, co_occurrence_count=22)"
E003541,Product,DJP1092,ComplementaryProduct,Product,DJP1072,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=44, source=recommendation_chart, co_occurrence_count=22)"
E003542,Product,DJP1092,ComplementaryProduct,Product,DJP1102,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=45, source=recommendation_chart, co_occurrence_count=22)"
E003543,Product,DJP1081,ComplementaryProduct,Product,DJP1092,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=46, source=recommendation_chart, co_occurrence_count=22)"
E003544,Product,DJP1066,ComplementaryProduct,Product,DJP1080,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=47, source=recommendation_chart, co_occurrence_count=20)"
E003545,Product,DJP1066,ComplementaryProduct,Product,DJP1102,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=48, source=recommendation_chart, co_occurrence_count=20)"
E003546,Product,DJP1102,ComplementaryProduct,Product,DJP1066,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=49, source=recommendation_chart, co_occurrence_count=20)"
E003547,Product,DJP1080,ComplementaryProduct,Product,DJP1066,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=50, source=recommendation_chart, co_occurrence_count=20)"
E003548,Product,DJP1070,ComplementaryProduct,Product,DJP1102,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=51, source=recommendation_chart, co_occurrence_count=19)"
E003549,Product,DJP1102,ComplementaryProduct,Product,DJP1070,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=52, source=recommendation_chart, co_occurrence_count=19)"
E003550,Product,DJP1081,ComplementaryProduct,Product,DJP1080,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=53, source=recommendation_chart, co_occurrence_count=18)"
E003551,Product,DJP1072,ComplementaryProduct,Product,DJP1095,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=54, source=recommendation_chart, co_occurrence_count=18)"
E003552,Product,DJP1095,ComplementaryProduct,Product,DJP1081,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=55, source=recommendation_chart, co_occurrence_count=18)"
E003553,Product,DJP1095,ComplementaryProduct,Product,DJP1072,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=56, source=recommendation_chart, co_occurrence_count=18)"
E003554,Product,DJP1081,ComplementaryProduct,Product,DJP1095,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=57, source=recommendation_chart, co_occurrence_count=18)"
E003555,Product,DJP1080,ComplementaryProduct,Product,DJP1081,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=58, source=recommendation_chart, co_occurrence_count=18)"
E003556,Product,DJP1090,ComplementaryProduct,Product,DJP1105,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=59, source=recommendation_chart, co_occurrence_count=16)"
E003557,Product,DJP1090,ComplementaryProduct,Product,DJP1102,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=60, source=recommendation_chart, co_occurrence_count=16)"
E003558,Product,DJP1090,ComplementaryProduct,Product,DJP1080,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=61, source=recommendation_chart, co_occurrence_count=16)"
E003559,Product,DJP1080,ComplementaryProduct,Product,DJP1090,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=62, source=recommendation_chart, co_occurrence_count=16)"
E003560,Product,DJP1105,ComplementaryProduct,Product,DJP1090,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=63, source=recommendation_chart, co_occurrence_count=16)"
E003561,Product,DJP1102,ComplementaryProduct,Product,DJP1090,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=64, source=recommendation_chart, co_occurrence_count=16)"
E003562,Product,DJP1065,ComplementaryProduct,Product,DJP1106,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=65, source=recommendation_chart, co_occurrence_count=15)"
E003563,Product,DJP1065,ComplementaryProduct,Product,DJP1080,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=66, source=recommendation_chart, co_occurrence_count=15)"
E003564,Product,DJP1065,ComplementaryProduct,Product,DJP1105,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=67, source=recommendation_chart, co_occurrence_count=15)"
E003565,Product,DJP1065,ComplementaryProduct,Product,DJP1102,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=68, source=recommendation_chart, co_occurrence_count=15)"
E003566,Product,DJP1065,ComplementaryProduct,Product,DJP1096,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=69, source=recommendation_chart, co_occurrence_count=15)"
E003567,Product,DJP1096,ComplementaryProduct,Product,DJP1106,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=70, source=recommendation_chart, co_occurrence_count=15)"
E003568,Product,DJP1102,ComplementaryProduct,Product,DJP1065,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=71, source=recommendation_chart, co_occurrence_count=15)"
E003569,Product,DJP1102,ComplementaryProduct,Product,DJP1096,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=72, source=recommendation_chart, co_occurrence_count=15)"
E003570,Product,DJP1096,ComplementaryProduct,Product,DJP1065,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=73, source=recommendation_chart, co_occurrence_count=15)"
E003571,Product,DJP1096,ComplementaryProduct,Product,DJP1080,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=74, source=recommendation_chart, co_occurrence_count=15)"
E003572,Product,DJP1096,ComplementaryProduct,Product,DJP1102,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=75, source=recommendation_chart, co_occurrence_count=15)"
E003573,Product,DJP1096,ComplementaryProduct,Product,DJP1105,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=76, source=recommendation_chart, co_occurrence_count=15)"
E003574,Product,DJP1105,ComplementaryProduct,Product,DJP1065,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=77, source=recommendation_chart, co_occurrence_count=15)"
E003575,Product,DJP1105,ComplementaryProduct,Product,DJP1096,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=78, source=recommendation_chart, co_occurrence_count=15)"
E003576,Product,DJP1106,ComplementaryProduct,Product,DJP1065,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=79, source=recommendation_chart, co_occurrence_count=15)"
E003577,Product,DJP1106,ComplementaryProduct,Product,DJP1096,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=80, source=recommendation_chart, co_occurrence_count=15)"
E003578,Product,DJP1080,ComplementaryProduct,Product,DJP1065,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=81, source=recommendation_chart, co_occurrence_count=15)"
E003579,Product,DJP1080,ComplementaryProduct,Product,DJP1096,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=82, source=recommendation_chart, co_occurrence_count=15)"
E003580,Product,DJP1080,ComplementaryProduct,Product,DJP1077,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=83, source=recommendation_chart, co_occurrence_count=14)"
E003581,Product,DJP1077,ComplementaryProduct,Product,DJP1080,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=84, source=recommendation_chart, co_occurrence_count=14)"
E003582,Product,DJP1105,ComplementaryProduct,Product,DJP1092,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=85, source=recommendation_chart, co_occurrence_count=14)"
E003583,Product,DJP1092,ComplementaryProduct,Product,DJP1105,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=86, source=recommendation_chart, co_occurrence_count=14)"
E003584,Product,DJP1105,ComplementaryProduct,Product,DJP1066,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=87, source=recommendation_chart, co_occurrence_count=12)"
E003585,Product,DJP1105,ComplementaryProduct,Product,DJP1066,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=88, source=recommendation_chart, co_occurrence_count=12)"
E003586,Product,DJP1066,ComplementaryProduct,Product,DJP1105,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=89, source=recommendation_chart, co_occurrence_count=12)"
E003587,Product,DJP1066,ComplementaryProduct,Product,DJP1102,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=90, source=recommendation_chart, co_occurrence_count=12)"
E003588,Product,DJP1105,ComplementaryProduct,Product,DJP1077,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=91, source=recommendation_chart, co_occurrence_count=12)"
E003589,Product,DJP1066,ComplementaryProduct,Product,DJP1105,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=92, source=recommendation_chart, co_occurrence_count=12)"
E003590,Product,DJP1077,ComplementaryProduct,Product,DJP1105,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=93, source=recommendation_chart, co_occurrence_count=12)"
E003591,Product,DJP1066,ComplementaryProduct,Product,DJP1080,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=94, source=recommendation_chart, co_occurrence_count=12)"
E003592,Product,DJP1066,ComplementaryProduct,Product,DJP1066,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=95, source=recommendation_chart, co_occurrence_count=12)"
E003593,Product,DJP1102,ComplementaryProduct,Product,DJP1066,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=96, source=recommendation_chart, co_occurrence_count=12)"
E003594,Product,DJP1080,ComplementaryProduct,Product,DJP1066,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=97, source=recommendation_chart, co_occurrence_count=12)"
E003595,Product,DJP1066,ComplementaryProduct,Product,DJP1066,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=98, source=recommendation_chart, co_occurrence_count=12)"
E003596,Product,DJP1080,ComplementaryProduct,Product,DJP1098,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=99, source=recommendation_chart, co_occurrence_count=11)"
E003597,Product,DJP1100,ComplementaryProduct,Product,DJP1098,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=100, source=recommendation_chart, co_occurrence_count=11)"
E003598,Product,DJP1105,ComplementaryProduct,Product,DJP1098,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=101, source=recommendation_chart, co_occurrence_count=11)"
E003599,Product,DJP1098,ComplementaryProduct,Product,DJP1105,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=102, source=recommendation_chart, co_occurrence_count=11)"
E003600,Product,DJP1098,ComplementaryProduct,Product,DJP1100,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=103, source=recommendation_chart, co_occurrence_count=11)"
E003601,Product,DJP1098,ComplementaryProduct,Product,DJP1080,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=104, source=recommendation_chart, co_occurrence_count=11)"
E003602,Product,DJP1088,ComplementaryProduct,Product,DJP1080,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=105, source=recommendation_chart, co_occurrence_count=10)"
E003603,Product,DJP1087,ComplementaryProduct,Product,DJP1105,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=106, source=recommendation_chart, co_occurrence_count=10)"
E003604,Product,DJP1086,ComplementaryProduct,Product,DJP1080,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=107, source=recommendation_chart, co_occurrence_count=10)"
E003605,Product,DJP1086,ComplementaryProduct,Product,DJP1087,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=108, source=recommendation_chart, co_occurrence_count=10)"
E003606,Product,DJP1086,ComplementaryProduct,Product,DJP1102,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=109, source=recommendation_chart, co_occurrence_count=10)"
E003607,Product,DJP1087,ComplementaryProduct,Product,DJP1080,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=110, source=recommendation_chart, co_occurrence_count=10)"
E003608,Product,DJP1087,ComplementaryProduct,Product,DJP1086,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=111, source=recommendation_chart, co_occurrence_count=10)"
E003609,Product,DJP1080,ComplementaryProduct,Product,DJP1072,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=112, source=recommendation_chart, co_occurrence_count=10)"
E003610,Product,DJP1102,ComplementaryProduct,Product,DJP1087,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=113, source=recommendation_chart, co_occurrence_count=10)"
E003611,Product,DJP1102,ComplementaryProduct,Product,DJP1086,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=114, source=recommendation_chart, co_occurrence_count=10)"
E003612,Product,DJP1105,ComplementaryProduct,Product,DJP1086,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=115, source=recommendation_chart, co_occurrence_count=10)"
E003613,Product,DJP1072,ComplementaryProduct,Product,DJP1080,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=116, source=recommendation_chart, co_occurrence_count=10)"
E003614,Product,DJP1080,ComplementaryProduct,Product,DJP1087,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=117, source=recommendation_chart, co_occurrence_count=10)"
E003615,Product,DJP1080,ComplementaryProduct,Product,DJP1086,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=118, source=recommendation_chart, co_occurrence_count=10)"
E003616,Product,DJP1087,ComplementaryProduct,Product,DJP1102,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=119, source=recommendation_chart, co_occurrence_count=10)"
E003617,Product,DJP1105,ComplementaryProduct,Product,DJP1087,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=120, source=recommendation_chart, co_occurrence_count=10)"
E003618,Product,DJP1080,ComplementaryProduct,Product,DJP1088,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=121, source=recommendation_chart, co_occurrence_count=10)"
E003619,Product,DJP1088,ComplementaryProduct,Product,DJP1102,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=122, source=recommendation_chart, co_occurrence_count=10)"
E003620,Product,DJP1102,ComplementaryProduct,Product,DJP1088,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=123, source=recommendation_chart, co_occurrence_count=10)"
E003621,Product,DJP1086,ComplementaryProduct,Product,DJP1105,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=124, source=recommendation_chart, co_occurrence_count=10)"
E003622,Product,DJP1105,ComplementaryProduct,Product,DJP1074,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=125, source=recommendation_chart, co_occurrence_count=9)"
E003623,Product,DJP1077,ComplementaryProduct,Product,DJP1102,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=126, source=recommendation_chart, co_occurrence_count=9)"
E003624,Product,DJP1102,ComplementaryProduct,Product,DJP1077,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=127, source=recommendation_chart, co_occurrence_count=9)"
E003625,Product,DJP1080,ComplementaryProduct,Product,DJP1074,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=128, source=recommendation_chart, co_occurrence_count=9)"
E003626,Product,DJP1096,ComplementaryProduct,Product,DJP1074,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=129, source=recommendation_chart, co_occurrence_count=9)"
E003627,Product,DJP1065,ComplementaryProduct,Product,DJP1074,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=130, source=recommendation_chart, co_occurrence_count=9)"
E003628,Product,DJP1074,ComplementaryProduct,Product,DJP1080,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=131, source=recommendation_chart, co_occurrence_count=9)"
E003629,Product,DJP1074,ComplementaryProduct,Product,DJP1096,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=132, source=recommendation_chart, co_occurrence_count=9)"
E003630,Product,DJP1074,ComplementaryProduct,Product,DJP1065,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=133, source=recommendation_chart, co_occurrence_count=9)"
E003631,Product,DJP1106,ComplementaryProduct,Product,DJP1074,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=134, source=recommendation_chart, co_occurrence_count=9)"
E003632,Product,DJP1074,ComplementaryProduct,Product,DJP1106,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=135, source=recommendation_chart, co_occurrence_count=9)"
E003633,Product,DJP1074,ComplementaryProduct,Product,DJP1105,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=136, source=recommendation_chart, co_occurrence_count=9)"
E003634,Product,DJP1102,ComplementaryProduct,Product,DJP1074,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=137, source=recommendation_chart, co_occurrence_count=9)"
E003635,Product,DJP1074,ComplementaryProduct,Product,DJP1102,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=138, source=recommendation_chart, co_occurrence_count=9)"
E003636,Product,DJP1072,ComplementaryProduct,Product,DJP1078,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=139, source=recommendation_chart, co_occurrence_count=8)"
E003637,Product,DJP1078,ComplementaryProduct,Product,DJP1095,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=140, source=recommendation_chart, co_occurrence_count=8)"
E003638,Product,DJP1078,ComplementaryProduct,Product,DJP1072,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=141, source=recommendation_chart, co_occurrence_count=8)"
E003639,Product,DJP1078,ComplementaryProduct,Product,DJP1081,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=142, source=recommendation_chart, co_occurrence_count=8)"
E003640,Product,DJP1078,ComplementaryProduct,Product,DJP1092,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=143, source=recommendation_chart, co_occurrence_count=8)"
E003641,Product,DJP1078,ComplementaryProduct,Product,DJP1102,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=144, source=recommendation_chart, co_occurrence_count=8)"
E003642,Product,DJP1092,ComplementaryProduct,Product,DJP1078,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=145, source=recommendation_chart, co_occurrence_count=8)"
E003643,Product,DJP1081,ComplementaryProduct,Product,DJP1078,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=146, source=recommendation_chart, co_occurrence_count=8)"
E003644,Product,DJP1079,ComplementaryProduct,Product,DJP1080,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=147, source=recommendation_chart, co_occurrence_count=8)"
E003645,Product,DJP1079,ComplementaryProduct,Product,DJP1105,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=148, source=recommendation_chart, co_occurrence_count=8)"
E003646,Product,DJP1081,ComplementaryProduct,Product,DJP1070,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=149, source=recommendation_chart, co_occurrence_count=8)"
E003647,Product,DJP1081,ComplementaryProduct,Product,DJP1105,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=150, source=recommendation_chart, co_occurrence_count=8)"
E003648,Product,DJP1105,ComplementaryProduct,Product,DJP1079,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=151, source=recommendation_chart, co_occurrence_count=8)"
E003649,Product,DJP1095,ComplementaryProduct,Product,DJP1079,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=152, source=recommendation_chart, co_occurrence_count=8)"
E003650,Product,DJP1092,ComplementaryProduct,Product,DJP1079,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=153, source=recommendation_chart, co_occurrence_count=8)"
E003651,Product,DJP1079,ComplementaryProduct,Product,DJP1095,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=154, source=recommendation_chart, co_occurrence_count=8)"
E003652,Product,DJP1079,ComplementaryProduct,Product,DJP1092,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=155, source=recommendation_chart, co_occurrence_count=8)"
E003653,Product,DJP1095,ComplementaryProduct,Product,DJP1078,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=156, source=recommendation_chart, co_occurrence_count=8)"
E003654,Product,DJP1095,ComplementaryProduct,Product,DJP1091,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=157, source=recommendation_chart, co_occurrence_count=8)"
E003655,Product,DJP1102,ComplementaryProduct,Product,DJP1091,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=158, source=recommendation_chart, co_occurrence_count=8)"
E003656,Product,DJP1100,ComplementaryProduct,Product,DJP1080,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=159, source=recommendation_chart, co_occurrence_count=8)"
E003657,Product,DJP1100,ComplementaryProduct,Product,DJP1066,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=160, source=recommendation_chart, co_occurrence_count=8)"
E003658,Product,DJP1105,ComplementaryProduct,Product,DJP1091,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=161, source=recommendation_chart, co_occurrence_count=8)"
E003659,Product,DJP1080,ComplementaryProduct,Product,DJP1079,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=162, source=recommendation_chart, co_occurrence_count=8)"
E003660,Product,DJP1091,ComplementaryProduct,Product,DJP1095,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=163, source=recommendation_chart, co_occurrence_count=8)"
E003661,Product,DJP1091,ComplementaryProduct,Product,DJP1102,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=164, source=recommendation_chart, co_occurrence_count=8)"
E003662,Product,DJP1081,ComplementaryProduct,Product,DJP1100,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=165, source=recommendation_chart, co_occurrence_count=8)"
E003663,Product,DJP1100,ComplementaryProduct,Product,DJP1081,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=166, source=recommendation_chart, co_occurrence_count=8)"
E003664,Product,DJP1105,ComplementaryProduct,Product,DJP1081,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=167, source=recommendation_chart, co_occurrence_count=8)"
E003665,Product,DJP1070,ComplementaryProduct,Product,DJP1081,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=168, source=recommendation_chart, co_occurrence_count=8)"
E003666,Product,DJP1080,ComplementaryProduct,Product,DJP1091,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=169, source=recommendation_chart, co_occurrence_count=8)"
E003667,Product,DJP1088,ComplementaryProduct,Product,DJP1066,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=170, source=recommendation_chart, co_occurrence_count=8)"
E003668,Product,DJP1066,ComplementaryProduct,Product,DJP1088,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=171, source=recommendation_chart, co_occurrence_count=8)"
E003669,Product,DJP1088,ComplementaryProduct,Product,DJP1100,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=172, source=recommendation_chart, co_occurrence_count=8)"
E003670,Product,DJP1102,ComplementaryProduct,Product,DJP1078,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=173, source=recommendation_chart, co_occurrence_count=8)"
E003671,Product,DJP1091,ComplementaryProduct,Product,DJP1080,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=174, source=recommendation_chart, co_occurrence_count=8)"
E003672,Product,DJP1100,ComplementaryProduct,Product,DJP1088,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=175, source=recommendation_chart, co_occurrence_count=8)"
E003673,Product,DJP1102,ComplementaryProduct,Product,DJP1100,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=176, source=recommendation_chart, co_occurrence_count=8)"
E003674,Product,DJP1080,ComplementaryProduct,Product,DJP1100,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=177, source=recommendation_chart, co_occurrence_count=8)"
E003675,Product,DJP1066,ComplementaryProduct,Product,DJP1100,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=178, source=recommendation_chart, co_occurrence_count=8)"
