faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence,audience,verified
2666,151,DJP1150,DJ-PRO-0151,Who should use this?,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2667,151,DJP1150,DJ-PRO-0151,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2668,151,DJP1150,DJ-PRO-0151,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2669,151,DJP1150,DJ-PRO-0151,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2670,151,DJP1150,DJ-PRO-0151,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2671,151,DJP1150,DJ-PRO-0151,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2672,151,DJP1150,DJ-PRO-0151,How does it compare to other PROMOTION TOOLS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2673,151,DJP1150,DJ-PRO-0151,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,,medium,all,true
2674,151,DJP1150,DJ-PRO-0151,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2675,152,DJP1151,DJ-PRO-0152,What is Dayjoy Car Sticker?,"Dayjoy Car Sticker is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2676,152,DJP1151,DJ-PRO-0152,What is the price and business volume (BV) for Dayjoy Car Sticker?,"The MRP is ₹40.0, Distributor Price (DP) is ₹40.0, and the Business Volume (BV) is 0.0.",pricing,2,Various Documents,,high,all,true
2677,152,DJP1151,DJ-PRO-0152,Who should use this?,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2678,152,DJP1151,DJ-PRO-0152,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2679,152,DJP1151,DJ-PRO-0152,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2680,152,DJP1151,DJ-PRO-0152,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2681,152,DJP1151,DJ-PRO-0152,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2682,152,DJP1151,DJ-PRO-0152,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2683,152,DJP1151,DJ-PRO-0152,How does it compare to other PROMOTION TOOLS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2684,152,DJP1151,DJ-PRO-0152,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,,medium,all,true
2685,152,DJP1151,DJ-PRO-0152,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2686,153,DJP1152,DJ-PRO-0153,What is Dayjoy Pin?,"Dayjoy Pin is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2687,153,DJP1152,DJ-PRO-0153,What is the price and business volume (BV) for Dayjoy Pin?,"The MRP is ₹150.0, Distributor Price (DP) is ₹150.0, and the Business Volume (BV) is 0.0.",pricing,2,Various Documents,,high,all,true
2688,153,DJP1152,DJ-PRO-0153,Who should use this?,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2689,153,DJP1152,DJ-PRO-0153,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2690,153,DJP1152,DJ-PRO-0153,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2691,153,DJP1152,DJ-PRO-0153,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2692,153,DJP1152,DJ-PRO-0153,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2693,153,DJP1152,DJ-PRO-0153,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2694,153,DJP1152,DJ-PRO-0153,How does it compare to other PROMOTION TOOLS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2695,153,DJP1152,DJ-PRO-0153,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,,medium,all,true
2696,153,DJP1152,DJ-PRO-0153,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2697,154,DJP1153,DJ-PRO-0154,What is Dayjoy Backpack Bag?,"Dayjoy Backpack Bag is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2698,154,DJP1153,DJ-PRO-0154,What is the price and business volume (BV) for Dayjoy Backpack Bag?,"The MRP is ₹1100.0, Distributor Price (DP) is ₹1100.0, and the Business Volume (BV) is 0.0.",pricing,2,Various Documents,,high,all,true
2699,154,DJP1153,DJ-PRO-0154,Who should use this?,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2700,154,DJP1153,DJ-PRO-0154,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2701,154,DJP1153,DJ-PRO-0154,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2702,154,DJP1153,DJ-PRO-0154,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2703,154,DJP1153,DJ-PRO-0154,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2704,154,DJP1153,DJ-PRO-0154,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2705,154,DJP1153,DJ-PRO-0154,How does it compare to other PROMOTION TOOLS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2706,154,DJP1153,DJ-PRO-0154,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,,medium,all,true
2707,154,DJP1153,DJ-PRO-0154,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2708,155,DJP1154,DJ-PRO-0155,What is New Dayjoy Product Brochure (Hindi)?,"New Dayjoy Product Brochure (Hindi) is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2709,155,DJP1154,DJ-PRO-0155,What is the price and business volume (BV) for New Dayjoy Product Brochure (Hindi)?,"The MRP is ₹250.0, Distributor Price (DP) is ₹250.0, and the Business Volume (BV) is 0.0.",pricing,2,Various Documents,,high,all,true
2710,155,DJP1154,DJ-PRO-0155,Who should use this?,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2711,155,DJP1154,DJ-PRO-0155,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2712,155,DJP1154,DJ-PRO-0155,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2713,155,DJP1154,DJ-PRO-0155,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2714,155,DJP1154,DJ-PRO-0155,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2715,155,DJP1154,DJ-PRO-0155,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2716,155,DJP1154,DJ-PRO-0155,How does it compare to other PROMOTION TOOLS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2717,155,DJP1154,DJ-PRO-0155,What is the pack size?,This specific item comes in a Hindi pack size.,dosage,10,Various Documents,,medium,all,true
2718,155,DJP1154,DJ-PRO-0155,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2719,156,DJP1155,DJ-PRO-0156,What is New Dayjoy Product Brochure (English)?,"New Dayjoy Product Brochure (English) is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2720,156,DJP1155,DJ-PRO-0156,What is the price and business volume (BV) for New Dayjoy Product Brochure (English)?,"The MRP is ₹250.0, Distributor Price (DP) is ₹250.0, and the Business Volume (BV) is 0.0.",pricing,2,Various Documents,,high,all,true
2721,156,DJP1155,DJ-PRO-0156,Who should use this?,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2722,156,DJP1155,DJ-PRO-0156,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2723,156,DJP1155,DJ-PRO-0156,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2724,156,DJP1155,DJ-PRO-0156,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2725,156,DJP1155,DJ-PRO-0156,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2726,156,DJP1155,DJ-PRO-0156,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2727,156,DJP1155,DJ-PRO-0156,How does it compare to other PROMOTION TOOLS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2728,156,DJP1155,DJ-PRO-0156,What is the pack size?,This specific item comes in a English pack size.,dosage,10,Various Documents,,medium,all,true
2729,156,DJP1155,DJ-PRO-0156,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2730,157,DJP1156,DJ-PRO-0157,What is New Dayjoy Product Brochure (Telugu)?,"New Dayjoy Product Brochure (Telugu) is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2731,157,DJP1156,DJ-PRO-0157,What is the price and business volume (BV) for New Dayjoy Product Brochure (Telugu)?,"The MRP is ₹250.0, Distributor Price (DP) is ₹250.0, and the Business Volume (BV) is 0.0.",pricing,2,Various Documents,,high,all,true
2732,157,DJP1156,DJ-PRO-0157,Who should use this?,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2733,157,DJP1156,DJ-PRO-0157,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2734,157,DJP1156,DJ-PRO-0157,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2735,157,DJP1156,DJ-PRO-0157,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2736,157,DJP1156,DJ-PRO-0157,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2737,157,DJP1156,DJ-PRO-0157,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2738,157,DJP1156,DJ-PRO-0157,How does it compare to other PROMOTION TOOLS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2739,157,DJP1156,DJ-PRO-0157,What is the pack size?,This specific item comes in a Telugu pack size.,dosage,10,Various Documents,,medium,all,true
2740,157,DJP1156,DJ-PRO-0157,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2741,158,DJP1157,DJ-PRO-0158,What is Product Leaflets (Set of 48 Leaflets)?,"Product Leaflets (Set of 48 Leaflets) is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2742,158,DJP1157,DJ-PRO-0158,What is the price and business volume (BV) for Product Leaflets (Set of 48 Leaflets)?,"The MRP is ₹130.0, Distributor Price (DP) is ₹130.0, and the Business Volume (BV) is 0.0.",pricing,2,Various Documents,,high,all,true
2743,158,DJP1157,DJ-PRO-0158,Who should use this?,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2744,158,DJP1157,DJ-PRO-0158,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2745,158,DJP1157,DJ-PRO-0158,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2746,158,DJP1157,DJ-PRO-0158,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2747,158,DJP1157,DJ-PRO-0158,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2748,158,DJP1157,DJ-PRO-0158,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2749,158,DJP1157,DJ-PRO-0158,How does it compare to other PROMOTION TOOLS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2750,158,DJP1157,DJ-PRO-0158,What is the pack size?,This specific item comes in a Set of 48 Leaflets pack size.,dosage,10,Various Documents,,medium,all,true
2751,158,DJP1157,DJ-PRO-0158,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2752,159,DJP1158,DJ-PRO-0159,What is Hindi One-Page Compensation Plan (Set of 25 Leaflets)?,"Hindi One-Page Compensation Plan (Set of 25 Leaflets) is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2753,159,DJP1158,DJ-PRO-0159,What is the price and business volume (BV) for Hindi One-Page Compensation Plan (Set of 25 Leaflets)?,"The MRP is ₹75.0, Distributor Price (DP) is ₹75.0, and the Business Volume (BV) is 0.0.",pricing,2,Various Documents,,high,all,true
2754,159,DJP1158,DJ-PRO-0159,Who should use this?,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2755,159,DJP1158,DJ-PRO-0159,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2756,159,DJP1158,DJ-PRO-0159,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2757,159,DJP1158,DJ-PRO-0159,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2758,159,DJP1158,DJ-PRO-0159,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2759,159,DJP1158,DJ-PRO-0159,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2760,159,DJP1158,DJ-PRO-0159,How does it compare to other PROMOTION TOOLS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2761,159,DJP1158,DJ-PRO-0159,What is the pack size?,This specific item comes in a Set of 25 Leaflets pack size.,dosage,10,Various Documents,,medium,all,true
2762,159,DJP1158,DJ-PRO-0159,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2763,160,DJP1159,DJ-PRO-0160,What is English One-Page Compensation Plan (Set of 25 Leaflets)?,"English One-Page Compensation Plan (Set of 25 Leaflets) is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2764,160,DJP1159,DJ-PRO-0160,What is the price and business volume (BV) for English One-Page Compensation Plan (Set of 25 Leaflets)?,"The MRP is ₹75.0, Distributor Price (DP) is ₹75.0, and the Business Volume (BV) is 0.0.",pricing,2,Various Documents,,high,all,true
2765,160,DJP1159,DJ-PRO-0160,Who should use this?,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2766,160,DJP1159,DJ-PRO-0160,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2767,160,DJP1159,DJ-PRO-0160,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2768,160,DJP1159,DJ-PRO-0160,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2769,160,DJP1159,DJ-PRO-0160,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2770,160,DJP1159,DJ-PRO-0160,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2771,160,DJP1159,DJ-PRO-0160,How does it compare to other PROMOTION TOOLS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2772,160,DJP1159,DJ-PRO-0160,What is the pack size?,This specific item comes in a Set of 25 Leaflets pack size.,dosage,10,Various Documents,,medium,all,true
2773,160,DJP1159,DJ-PRO-0160,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2774,161,DJP1160,DJ-PRO-0161,What is Hindi One-Page Compensation Plan (Set of 50 Leaflets)?,"Hindi One-Page Compensation Plan (Set of 50 Leaflets) is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2775,161,DJP1160,DJ-PRO-0161,What is the price and business volume (BV) for Hindi One-Page Compensation Plan (Set of 50 Leaflets)?,"The MRP is ₹135.0, Distributor Price (DP) is ₹135.0, and the Business Volume (BV) is 0.0.",pricing,2,Various Documents,,high,all,true
2776,161,DJP1160,DJ-PRO-0161,Who should use this?,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2777,161,DJP1160,DJ-PRO-0161,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2778,161,DJP1160,DJ-PRO-0161,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2779,161,DJP1160,DJ-PRO-0161,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2780,161,DJP1160,DJ-PRO-0161,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2781,161,DJP1160,DJ-PRO-0161,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2782,161,DJP1160,DJ-PRO-0161,How does it compare to other PROMOTION TOOLS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2783,161,DJP1160,DJ-PRO-0161,What is the pack size?,This specific item comes in a Set of 50 Leaflets pack size.,dosage,10,Various Documents,,medium,all,true
2784,161,DJP1160,DJ-PRO-0161,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2785,162,DJP1161,DJ-PRO-0162,What is English One-Page Compensation Plan (Set of 50 Leaflets)?,"English One-Page Compensation Plan (Set of 50 Leaflets) is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2786,162,DJP1161,DJ-PRO-0162,What is the price and business volume (BV) for English One-Page Compensation Plan (Set of 50 Leaflets)?,"The MRP is ₹135.0, Distributor Price (DP) is ₹135.0, and the Business Volume (BV) is 0.0.",pricing,2,Various Documents,,high,all,true
2787,162,DJP1161,DJ-PRO-0162,Who should use this?,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2788,162,DJP1161,DJ-PRO-0162,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2789,162,DJP1161,DJ-PRO-0162,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2790,162,DJP1161,DJ-PRO-0162,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2791,162,DJP1161,DJ-PRO-0162,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2792,162,DJP1161,DJ-PRO-0162,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2793,162,DJP1161,DJ-PRO-0162,How does it compare to other PROMOTION TOOLS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2794,162,DJP1161,DJ-PRO-0162,What is the pack size?,This specific item comes in a Set of 50 Leaflets pack size.,dosage,10,Various Documents,,medium,all,true
2795,162,DJP1161,DJ-PRO-0162,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2796,163,DJP1162,DJ-PRO-0163,What is Dayjoy Business Planner Book (Hindi)?,"Dayjoy Business Planner Book (Hindi) is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2797,163,DJP1162,DJ-PRO-0163,What is the price and business volume (BV) for Dayjoy Business Planner Book (Hindi)?,"The MRP is ₹250.0, Distributor Price (DP) is ₹250.0, and the Business Volume (BV) is 0.0.",pricing,2,Various Documents,,high,all,true
2798,163,DJP1162,DJ-PRO-0163,Who should use this?,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2799,163,DJP1162,DJ-PRO-0163,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2800,163,DJP1162,DJ-PRO-0163,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2801,163,DJP1162,DJ-PRO-0163,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2802,163,DJP1162,DJ-PRO-0163,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2803,163,DJP1162,DJ-PRO-0163,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2804,163,DJP1162,DJ-PRO-0163,How does it compare to other PROMOTION TOOLS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2805,163,DJP1162,DJ-PRO-0163,What is the pack size?,This specific item comes in a Hindi pack size.,dosage,10,Various Documents,,medium,all,true
2806,163,DJP1162,DJ-PRO-0163,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2807,164,DJP1163,DJ-PRO-0164,What is Dayjoy Business Planner Book (English)?,"Dayjoy Business Planner Book (English) is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2808,164,DJP1163,DJ-PRO-0164,What is the price and business volume (BV) for Dayjoy Business Planner Book (English)?,"The MRP is ₹250.0, Distributor Price (DP) is ₹250.0, and the Business Volume (BV) is 0.0.",pricing,2,Various Documents,,high,all,true
2809,164,DJP1163,DJ-PRO-0164,Who should use this?,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2810,164,DJP1163,DJ-PRO-0164,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2811,164,DJP1163,DJ-PRO-0164,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2812,164,DJP1163,DJ-PRO-0164,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2813,164,DJP1163,DJ-PRO-0164,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2814,164,DJP1163,DJ-PRO-0164,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2815,164,DJP1163,DJ-PRO-0164,How does it compare to other PROMOTION TOOLS products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2816,164,DJP1163,DJ-PRO-0164,What is the pack size?,This specific item comes in a English pack size.,dosage,10,Various Documents,,medium,all,true
2817,164,DJP1163,DJ-PRO-0164,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2818,165,DJP1164,DJ-COM-0165,What is STANDARD PACKAGE?,"STANDARD PACKAGE is a product under the COMBO PACKAGES category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2819,165,DJP1164,DJ-COM-0165,What is the price and business volume (BV) for STANDARD PACKAGE?,"The MRP is ₹10997.0, Distributor Price (DP) is ₹5499.0, and the Business Volume (BV) is 2500.0.",pricing,2,Various Documents,,high,all,true
