chunk_id,chunk_type,document_id,source_page,product_code,sku,category,role_scope,risk_level,confidence,effective_from,approval_status,text,title,section,subcategory,tags,keywords,source_url,document_version,created_at,updated_at
faq_pair::2445,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1130,DJ-AGR-0131,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Joy-O-Zyme (500ml)? A: The MRP is ₹1499.0, Distributor Price (DP) is ₹949.0, and the Business Volume (BV) is 335.0.",What is the price and business volume (BV) for Joy-O-Zyme (500ml)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1130,"the, price, and, business, volume, for, joy, zyme, 500ml, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2455,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1131,DJ-AGR-0132,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is JoySpread 80+ Gold (250ml)? A: JoySpread 80+ Gold (250ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",What is JoySpread 80+ Gold (250ml)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1131,"joyspread, gold, 250ml, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2456,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1131,DJ-AGR-0132,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for JoySpread 80+ Gold (250ml)? A: The MRP is ₹499.0, Distributor Price (DP) is ₹329.0, and the Business Volume (BV) is 75.0.",What is the price and business volume (BV) for JoySpread 80+ Gold (250ml)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1131,"the, price, and, business, volume, for, joyspread, gold, 250ml, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2466,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1132,DJ-AGR-0133,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is JoySpread 80+ Gold (100ml)? A: JoySpread 80+ Gold (100ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",What is JoySpread 80+ Gold (100ml)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1132,"joyspread, gold, 100ml, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2467,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1132,DJ-AGR-0133,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for JoySpread 80+ Gold (100ml)? A: The MRP is ₹249.0, Distributor Price (DP) is ₹155.0, and the Business Volume (BV) is 37.0.",What is the price and business volume (BV) for JoySpread 80+ Gold (100ml)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1132,"the, price, and, business, volume, for, joyspread, gold, 100ml, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2477,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1133,DJ-AGR-0134,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is JoyGrow 2X (Granules) (2kg)? A: JoyGrow 2X (Granules) (2kg) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",What is JoyGrow 2X (Granules) (2kg)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1133,"joygrow, granules, 2kg, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2478,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1133,DJ-AGR-0134,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for JoyGrow 2X (Granules) (2kg)? A: The MRP is ₹999.0, Distributor Price (DP) is ₹499.0, and the Business Volume (BV) is 180.0.",What is the price and business volume (BV) for JoyGrow 2X (Granules) (2kg)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1133,"the, price, and, business, volume, for, joygrow, granules, 2kg, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2486,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1133,DJ-AGR-0134,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a 2kg pack size.,What is the pack size?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1133,"the, pack, size, dosage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2488,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1134,DJ-AGR-0135,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is JoyProtect (500ml)? A: JoyProtect (500ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",What is JoyProtect (500ml)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1134,"joyprotect, 500ml, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2489,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1134,DJ-AGR-0135,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for JoyProtect (500ml)? A: The MRP is ₹1499.0, Distributor Price (DP) is ₹949.0, and the Business Volume (BV) is 390.0.",What is the price and business volume (BV) for JoyProtect (500ml)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1134,"the, price, and, business, volume, for, joyprotect, 500ml, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2499,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1135,DJ-AGR-0136,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is JoyCalcium (2 Litre)? A: JoyCalcium (2 Litre) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",What is JoyCalcium (2 Litre)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1135,"joycalcium, litre, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2500,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1135,DJ-AGR-0136,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for JoyCalcium (2 Litre)? A: The MRP is ₹1049.0, Distributor Price (DP) is ₹699.0, and the Business Volume (BV) is 250.0.",What is the price and business volume (BV) for JoyCalcium (2 Litre)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1135,"the, price, and, business, volume, for, joycalcium, litre, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2510,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1136,DJ-GER-0137,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Bio-Germanium & Magnetic Mattress? A: Bio-Germanium & Magnetic Mattress is a product under the GERMANIUM & MAGNETIC category, offered by the brand Dayjoy.",What is Bio-Germanium & Magnetic Mattress?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1136,"bio, germanium, magnetic, mattress, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2511,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1136,DJ-GER-0137,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Bio-Germanium & Magnetic Mattress? A: The MRP is ₹15000.0, Distributor Price (DP) is ₹9999.0, and the Business Volume (BV) is 4250.0.",What is the price and business volume (BV) for Bio-Germanium & Magnetic Mattress?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1136,"the, price, and, business, volume, for, bio, germanium, magnetic, mattress, pricing, faq",,combined-v1,2026-08-09,2026-08-09
faq_pair::2512,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1136,DJ-GER-0137,usage,"public, distributor, internal",safe_general,medium,,approved,Q: Who should use this? A: Consumers interested in GERMANIUM & MAGNETIC solutions provided by Dayjoy.,Who should use this?,FAQ,usage,usage; faq_pair; safe_general; DJP1136,"usage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2518,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1136,DJ-GER-0137,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to other GERMANIUM & MAGNETIC products? A: This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,How does it compare to other GERMANIUM & MAGNETIC products?,FAQ,comparison,comparison; faq_pair; safe_general; DJP1136,"comparison, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2521,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1137,DJ-GER-0138,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Bio-Germanium & Magnetic Mattress (Pack of 2)? A: Bio-Germanium & Magnetic Mattress (Pack of 2) is a product under the GERMANIUM & MAGNETIC category, offered by the brand Dayjoy.",What is Bio-Germanium & Magnetic Mattress (Pack of 2)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1137,"bio, germanium, magnetic, mattress, pack, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2522,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1137,DJ-GER-0138,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Bio-Germanium & Magnetic Mattress (Pack of 2)? A: The MRP is ₹30000.0, Distributor Price (DP) is ₹14999.0, and the Business Volume (BV) is 5000.0.",What is the price and business volume (BV) for Bio-Germanium & Magnetic Mattress (Pack of 2)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1137,"the, price, and, business, volume, for, bio, germanium, magnetic, mattress, pack, pricing",,combined-v1,2026-08-09,2026-08-09
faq_pair::2532,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1138,DJ-AQU-0139,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Aqua Energiser (Pack of 3)? A: Aqua Energiser (Pack of 3) is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy.",What is Aqua Energiser (Pack of 3)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1138,"aqua, energiser, pack, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2533,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1138,DJ-AQU-0139,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Aqua Energiser (Pack of 3)? A: The MRP is ₹9000.0, Distributor Price (DP) is ₹5499.0, and the Business Volume (BV) is 2500.0.",What is the price and business volume (BV) for Aqua Energiser (Pack of 3)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1138,"the, price, and, business, volume, for, aqua, energiser, pack, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2534,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1138,DJ-AQU-0139,usage,"public, distributor, internal",safe_general,medium,,approved,Q: Who should use this? A: Consumers interested in AQUA ESSENTIALS solutions provided by Dayjoy.,Who should use this?,FAQ,usage,usage; faq_pair; safe_general; DJP1138,"usage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2540,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1138,DJ-AQU-0139,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to other AQUA ESSENTIALS products? A: This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,How does it compare to other AQUA ESSENTIALS products?,FAQ,comparison,comparison; faq_pair; safe_general; DJP1138,"comparison, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2543,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1139,DJ-AQU-0140,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Aqua Energiser (Single)? A: Aqua Energiser (Single) is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy.",What is Aqua Energiser (Single)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1139,"aqua, energiser, single, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2544,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1139,DJ-AQU-0140,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Aqua Energiser (Single)? A: The MRP is ₹3499.0, Distributor Price (DP) is ₹2000.0, and the Business Volume (BV) is 1100.0.",What is the price and business volume (BV) for Aqua Energiser (Single)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1139,"the, price, and, business, volume, for, aqua, energiser, single, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2552,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1139,DJ-AQU-0140,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a Single pack size.,What is the pack size?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1139,"the, pack, size, dosage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2554,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1140,DJ-AQU-0141,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is New Perfect-Ion? A: New Perfect-Ion is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy.",What is New Perfect-Ion?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1140,"new, perfect, ion, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2555,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1140,DJ-AQU-0141,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for New Perfect-Ion? A: The MRP is ₹23999.0, Distributor Price (DP) is ₹14999.0, and the Business Volume (BV) is 5000.0.",What is the price and business volume (BV) for New Perfect-Ion?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1140,"the, price, and, business, volume, for, new, perfect, ion, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2565,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1141,DJ-AQU-0142,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Perfect-Ion Testing Solutions? A: Perfect-Ion Testing Solutions is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy.",What is Perfect-Ion Testing Solutions?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1141,"perfect, ion, testing, solutions, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2566,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1141,DJ-AQU-0142,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Perfect-Ion Testing Solutions? A: The MRP is ₹1399.0, Distributor Price (DP) is ₹699.0, and the Business Volume (BV) is 280.0.",What is the price and business volume (BV) for Perfect-Ion Testing Solutions?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1141,"the, price, and, business, volume, for, perfect, ion, testing, solutions, pricing, faq",,combined-v1,2026-08-09,2026-08-09
faq_pair::2576,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1142,DJ-AQU-0143,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Perfect-Ion Leaflets (Set of 25)? A: Perfect-Ion Leaflets (Set of 25) is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy.",What is Perfect-Ion Leaflets (Set of 25)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1142,"perfect, ion, leaflets, set, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2577,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1142,DJ-AQU-0143,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Perfect-Ion Leaflets (Set of 25)? A: The MRP is ₹36.0, Distributor Price (DP) is ₹36.0, and the Business Volume (BV) is 0.0.",What is the price and business volume (BV) for Perfect-Ion Leaflets (Set of 25)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1142,"the, price, and, business, volume, for, perfect, ion, leaflets, set, pricing, faq",,combined-v1,2026-08-09,2026-08-09
faq_pair::2585,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1142,DJ-AQU-0143,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a Set of 25 pack size.,What is the pack size?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1142,"the, pack, size, dosage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2587,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1143,DJ-AQU-0144,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Perfect-Ion Leaflets (Set of 50)? A: Perfect-Ion Leaflets (Set of 50) is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy.",What is Perfect-Ion Leaflets (Set of 50)?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1143,"perfect, ion, leaflets, set, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2588,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1143,DJ-AQU-0144,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Perfect-Ion Leaflets (Set of 50)? A: The MRP is ₹66.0, Distributor Price (DP) is ₹66.0, and the Business Volume (BV) is 0.0.",What is the price and business volume (BV) for Perfect-Ion Leaflets (Set of 50)?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1143,"the, price, and, business, volume, for, perfect, ion, leaflets, set, pricing, faq",,combined-v1,2026-08-09,2026-08-09
faq_pair::2596,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1143,DJ-AQU-0144,dosage,"public, distributor, internal",safe_general,medium,,approved,Q: What is the pack size? A: This specific item comes in a Set of 50 pack size.,What is the pack size?,FAQ,dosage,dosage; faq_pair; safe_general; DJP1143,"the, pack, size, dosage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2598,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1144,DJ-AQU-0145,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is N-SF 9.5 Mineraliser? A: N-SF 9.5 Mineraliser is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy.",What is N-SF 9.5 Mineraliser?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1144,"mineraliser, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2599,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1144,DJ-AQU-0145,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for N-SF 9.5 Mineraliser? A: The MRP is ₹1999.0, Distributor Price (DP) is ₹1499.0, and the Business Volume (BV) is 450.0.",What is the price and business volume (BV) for N-SF 9.5 Mineraliser?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1144,"the, price, and, business, volume, for, mineraliser, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2609,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1145,DJ-AQU-0146,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is N-SF 10.5 Mineraliser? A: N-SF 10.5 Mineraliser is a product under the AQUA ESSENTIALS category, offered by the brand Dayjoy.",What is N-SF 10.5 Mineraliser?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1145,"mineraliser, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2610,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1145,DJ-AQU-0146,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for N-SF 10.5 Mineraliser? A: The MRP is ₹1999.0, Distributor Price (DP) is ₹1499.0, and the Business Volume (BV) is 450.0.",What is the price and business volume (BV) for N-SF 10.5 Mineraliser?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1145,"the, price, and, business, volume, for, mineraliser, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2620,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1146,DJ-PRO-0147,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Dayjoy Diary? A: Dayjoy Diary is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",What is Dayjoy Diary?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1146,"dayjoy, diary, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2621,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1146,DJ-PRO-0147,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Dayjoy Diary? A: The MRP is ₹299.0, Distributor Price (DP) is ₹275.0, and the Business Volume (BV) is 0.0.",What is the price and business volume (BV) for Dayjoy Diary?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1146,"the, price, and, business, volume, for, dayjoy, diary, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2622,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1146,DJ-PRO-0147,usage,"public, distributor, internal",safe_general,medium,,approved,Q: Who should use this? A: Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Who should use this?,FAQ,usage,usage; faq_pair; safe_general; DJP1146,"usage, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2628,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1146,DJ-PRO-0147,comparison,"public, distributor, internal",safe_general,medium,,approved,Q: How does it compare to other PROMOTION TOOLS products? A: This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,How does it compare to other PROMOTION TOOLS products?,FAQ,comparison,comparison; faq_pair; safe_general; DJP1146,"comparison, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2631,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1147,DJ-PRO-0148,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Dayjoy Leather Bag? A: Dayjoy Leather Bag is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",What is Dayjoy Leather Bag?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1147,"dayjoy, leather, bag, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2632,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1147,DJ-PRO-0148,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Dayjoy Leather Bag? A: The MRP is ₹2999.0, Distributor Price (DP) is ₹1599.0, and the Business Volume (BV) is 550.0.",What is the price and business volume (BV) for Dayjoy Leather Bag?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1147,"the, price, and, business, volume, for, dayjoy, leather, bag, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2642,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1148,DJ-PRO-0149,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Dayjoy Cap? A: Dayjoy Cap is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",What is Dayjoy Cap?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1148,"dayjoy, cap, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2643,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1148,DJ-PRO-0149,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Dayjoy Cap? A: The MRP is ₹95.0, Distributor Price (DP) is ₹95.0, and the Business Volume (BV) is 0.0.",What is the price and business volume (BV) for Dayjoy Cap?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1148,"the, price, and, business, volume, for, dayjoy, cap, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2653,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1149,DJ-PRO-0150,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Dayjoy Mug? A: Dayjoy Mug is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",What is Dayjoy Mug?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1149,"dayjoy, mug, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2654,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1149,DJ-PRO-0150,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Dayjoy Mug? A: The MRP is ₹125.0, Distributor Price (DP) is ₹125.0, and the Business Volume (BV) is 0.0.",What is the price and business volume (BV) for Dayjoy Mug?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1149,"the, price, and, business, volume, for, dayjoy, mug, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2664,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1150,DJ-PRO-0151,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Dayjoy Bike Sticker? A: Dayjoy Bike Sticker is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",What is Dayjoy Bike Sticker?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1150,"dayjoy, bike, sticker, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2665,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1150,DJ-PRO-0151,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Dayjoy Bike Sticker? A: The MRP is ₹20.0, Distributor Price (DP) is ₹20.0, and the Business Volume (BV) is 0.0.",What is the price and business volume (BV) for Dayjoy Bike Sticker?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1150,"the, price, and, business, volume, for, dayjoy, bike, sticker, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2675,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1151,DJ-PRO-0152,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Dayjoy Car Sticker? A: Dayjoy Car Sticker is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",What is Dayjoy Car Sticker?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1151,"dayjoy, car, sticker, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2676,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1151,DJ-PRO-0152,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Dayjoy Car Sticker? A: The MRP is ₹40.0, Distributor Price (DP) is ₹40.0, and the Business Volume (BV) is 0.0.",What is the price and business volume (BV) for Dayjoy Car Sticker?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1151,"the, price, and, business, volume, for, dayjoy, car, sticker, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2686,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1152,DJ-PRO-0153,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Dayjoy Pin? A: Dayjoy Pin is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",What is Dayjoy Pin?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1152,"dayjoy, pin, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2687,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1152,DJ-PRO-0153,pricing,"public, distributor, internal",safe_general,high,,approved,"Q: What is the price and business volume (BV) for Dayjoy Pin? A: The MRP is ₹150.0, Distributor Price (DP) is ₹150.0, and the Business Volume (BV) is 0.0.",What is the price and business volume (BV) for Dayjoy Pin?,FAQ,pricing,pricing; faq_pair; safe_general; DJP1152,"the, price, and, business, volume, for, dayjoy, pin, pricing, faq, pair",,combined-v1,2026-08-09,2026-08-09
faq_pair::2697,faq_pair,Dayjoy_All_FAQs_Combined,,DJP1153,DJ-PRO-0154,general_info,"public, distributor, internal",safe_general,medium,,approved,"Q: What is Dayjoy Backpack Bag? A: Dayjoy Backpack Bag is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",What is Dayjoy Backpack Bag?,FAQ,general_info,general_info; faq_pair; safe_general; DJP1153,"dayjoy, backpack, bag, general, info, faq, pair",,combined-v1,2026-08-09,2026-08-09
