chunk_id,document_id,source_page,product_code,sku,category,role_scope,risk_level,confidence,effective_from,approval_status,chunk_type
faq_pair::1704,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1705,Dayjoy_All_FAQs_Combined,,DJP1064,DJ-COL-0065,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1715,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1716,Dayjoy_All_FAQs_Combined,Rows for Respiratory Health & Sinusitis,DJP1065,DJ-HEA-0066,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1717,Dayjoy_All_FAQs_Combined,,DJP1065,DJ-HEA-0066,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1718,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1719,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1720,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1721,Dayjoy_All_FAQs_Combined,,DJP1065,DJ-HEA-0066,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1722,Dayjoy_All_FAQs_Combined,,DJP1065,DJ-HEA-0066,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1724,Dayjoy_All_FAQs_Combined,"Page 18, 22",DJP1065,DJ-HEA-0066,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1725,Dayjoy_All_FAQs_Combined,Item 66,DJP1065,DJ-HEA-0066,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1726,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,target_audience,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1727,Dayjoy_All_FAQs_Combined,Page 18,DJP1065,DJ-HEA-0066,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1729,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1730,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1731,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1735,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1736,Dayjoy_All_FAQs_Combined,Item 67,DJP1066,DJ-HEA-0067,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1737,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,target_audience,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1738,Dayjoy_All_FAQs_Combined,Page 23,DJP1066,DJ-HEA-0067,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1739,Dayjoy_All_FAQs_Combined,Rows for Female Health,DJP1066,DJ-HEA-0067,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1740,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1744,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1745,Dayjoy_All_FAQs_Combined,Item 68,DJP1067,DJ-HEA-0068,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1746,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,target_audience,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1747,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1748,Dayjoy_All_FAQs_Combined,Rows for Female Health (Hormonal Imbalance & Weakness),DJP1067,DJ-HEA-0068,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1750,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1751,Dayjoy_All_FAQs_Combined,Page 23,DJP1067,DJ-HEA-0068,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1753,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1754,Dayjoy_All_FAQs_Combined,Item 69,DJP1068,DJ-HEA-0069,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1755,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,target_audience,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1756,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1068,DJ-HEA-0069,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1757,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1758,Dayjoy_All_FAQs_Combined,Male Health Issues row,DJP1068,DJ-HEA-0069,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1760,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1761,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1762,Dayjoy_All_FAQs_Combined,Page 20,DJP1068,DJ-HEA-0069,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1765,Dayjoy_All_FAQs_Combined,Item 70,DJP1069,DJ-HEA-0070,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1766,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,target_audience,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1767,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1069,DJ-HEA-0070,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1768,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1769,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1777,Dayjoy_All_FAQs_Combined,Page 20,DJP1069,DJ-HEA-0070,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1778,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1779,Dayjoy_All_FAQs_Combined,Heart Diseases Row,DJP1070,DJ-HEA-0071,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1781,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1782,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1783,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1787,Dayjoy_All_FAQs_Combined,Page 21,DJP1070,DJ-HEA-0071,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1788,Dayjoy_All_FAQs_Combined,Item 71,DJP1070,DJ-HEA-0071,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1789,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1070,DJ-HEA-0071,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1790,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1791,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1793,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1799,Dayjoy_All_FAQs_Combined,Page 21,DJP1071,DJ-HEA-0072,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1800,Dayjoy_All_FAQs_Combined,Item 72,DJP1071,DJ-HEA-0072,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1801,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1071,DJ-HEA-0072,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1802,Dayjoy_All_FAQs_Combined,Page 22,DJP1072,DJ-HEA-0073,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1803,Dayjoy_All_FAQs_Combined,Page 22,DJP1072,DJ-HEA-0073,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1808,Dayjoy_All_FAQs_Combined,Page 22,DJP1072,DJ-HEA-0073,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1809,Dayjoy_All_FAQs_Combined,Item 73,DJP1072,DJ-HEA-0073,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1810,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1072,DJ-HEA-0073,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1811,Dayjoy_All_FAQs_Combined,Page 22,DJP1072,DJ-HEA-0073,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1812,Dayjoy_All_FAQs_Combined,Liver Diseases Row,DJP1072,DJ-HEA-0073,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1817,Dayjoy_All_FAQs_Combined,Page 29,DJP1073,DJ-HEA-0074,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1818,Dayjoy_All_FAQs_Combined,Item 74,DJP1073,DJ-HEA-0074,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1819,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1073,DJ-HEA-0074,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1820,Dayjoy_All_FAQs_Combined,Page 29,DJP1073,DJ-HEA-0074,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1821,Dayjoy_All_FAQs_Combined,Digestion / Skin Problems,DJP1073,DJ-HEA-0074,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1823,Dayjoy_All_FAQs_Combined,Page 29,DJP1073,DJ-HEA-0074,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1824,Dayjoy_All_FAQs_Combined,Page 29,DJP1073,DJ-HEA-0074,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1825,Dayjoy_All_FAQs_Combined,Page 29,DJP1073,DJ-HEA-0074,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1826,Dayjoy_All_FAQs_Combined,Page 22,DJP1074,DJ-HEA-0075,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1827,Dayjoy_All_FAQs_Combined,Item 75,DJP1074,DJ-HEA-0075,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1828,Dayjoy_All_FAQs_Combined,Page 22,DJP1074,DJ-HEA-0075,target_audience,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1829,Dayjoy_All_FAQs_Combined,Page 22,DJP1074,DJ-HEA-0075,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1830,Dayjoy_All_FAQs_Combined,Page 22,DJP1074,DJ-HEA-0075,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1832,Dayjoy_All_FAQs_Combined,Page 22,DJP1074,DJ-HEA-0075,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1833,Dayjoy_All_FAQs_Combined,Page 22,DJP1074,DJ-HEA-0075,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1834,Dayjoy_All_FAQs_Combined,Page 22,DJP1074,DJ-HEA-0075,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1838,Dayjoy_All_FAQs_Combined,Page 25,DJP1075,DJ-HEA-0076,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1839,Dayjoy_All_FAQs_Combined,Page 25,DJP1075,DJ-HEA-0076,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1841,Dayjoy_All_FAQs_Combined,Page 25,DJP1075,DJ-HEA-0076,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1842,Dayjoy_All_FAQs_Combined,Page 25,DJP1075,DJ-HEA-0076,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1843,Dayjoy_All_FAQs_Combined,Page 25,DJP1075,DJ-HEA-0076,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1847,Dayjoy_All_FAQs_Combined,Page 25,DJP1075,DJ-HEA-0076,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1848,Dayjoy_All_FAQs_Combined,Item 76,DJP1075,DJ-HEA-0076,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1849,Dayjoy_All_FAQs_Combined,Page 25,DJP1076,DJ-HEA-0077,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1851,Dayjoy_All_FAQs_Combined,Page 25,DJP1076,DJ-HEA-0077,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1852,Dayjoy_All_FAQs_Combined,Page 25,DJP1076,DJ-HEA-0077,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1853,Dayjoy_All_FAQs_Combined,Page 25,DJP1076,DJ-HEA-0077,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1857,Dayjoy_All_FAQs_Combined,Page 25,DJP1076,DJ-HEA-0077,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1858,Dayjoy_All_FAQs_Combined,Item 77,DJP1076,DJ-HEA-0077,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1859,Dayjoy_All_FAQs_Combined,Page 25,DJP1076,DJ-HEA-0077,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1860,Dayjoy_All_FAQs_Combined,Page 30,DJP1077,DJ-HEA-0078,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1864,Dayjoy_All_FAQs_Combined,Page 30,DJP1077,DJ-HEA-0078,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1865,Dayjoy_All_FAQs_Combined,Item 78,DJP1077,DJ-HEA-0078,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1866,Dayjoy_All_FAQs_Combined,Page 30,DJP1077,DJ-HEA-0078,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1867,Dayjoy_All_FAQs_Combined,Bone & Joint Problems,DJP1077,DJ-HEA-0078,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1869,Dayjoy_All_FAQs_Combined,Page 30,DJP1077,DJ-HEA-0078,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1870,Dayjoy_All_FAQs_Combined,Page 30,DJP1077,DJ-HEA-0078,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1871,Dayjoy_All_FAQs_Combined,"Page 23, 24",DJP1078,DJ-HEA-0079,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1872,Dayjoy_All_FAQs_Combined,Item 79,DJP1078,DJ-HEA-0079,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1873,Dayjoy_All_FAQs_Combined,Page 24,DJP1078,DJ-HEA-0079,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1874,Dayjoy_All_FAQs_Combined,Digestion Problems,DJP1078,DJ-HEA-0079,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1876,Dayjoy_All_FAQs_Combined,Page 24,DJP1078,DJ-HEA-0079,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1877,Dayjoy_All_FAQs_Combined,Page 24,DJP1078,DJ-HEA-0079,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1878,Dayjoy_All_FAQs_Combined,Page 24 / Rec Chart,DJP1078,DJ-HEA-0079,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1882,Dayjoy_All_FAQs_Combined,Page 21,DJP1079,DJ-HEA-0080,general_info,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1883,Dayjoy_All_FAQs_Combined,Diabetes row,DJP1079,DJ-HEA-0080,usage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1885,Dayjoy_All_FAQs_Combined,Page 21,DJP1079,DJ-HEA-0080,benefits,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1886,Dayjoy_All_FAQs_Combined,Page 21,DJP1079,DJ-HEA-0080,ingredients,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1887,Dayjoy_All_FAQs_Combined,Page 21 / Rec Chart,DJP1079,DJ-HEA-0080,dosage,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1891,Dayjoy_All_FAQs_Combined,Page 21,DJP1079,DJ-HEA-0080,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1893,Dayjoy_All_FAQs_Combined,Standard Requirement,DJP1079,DJ-HEA-0080,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1894,Dayjoy_All_FAQs_Combined,,DJP1080,DJ-HEA-0081,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1895,Dayjoy_All_FAQs_Combined,,DJP1080,DJ-HEA-0081,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1896,Dayjoy_All_FAQs_Combined,,DJP1080,DJ-HEA-0081,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1897,Dayjoy_All_FAQs_Combined,,DJP1080,DJ-HEA-0081,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1902,Dayjoy_All_FAQs_Combined,,DJP1080,DJ-HEA-0081,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1903,Dayjoy_All_FAQs_Combined,,DJP1080,DJ-HEA-0081,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1905,Dayjoy_All_FAQs_Combined,,DJP1081,DJ-HEA-0082,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1906,Dayjoy_All_FAQs_Combined,,DJP1081,DJ-HEA-0082,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1907,Dayjoy_All_FAQs_Combined,,DJP1081,DJ-HEA-0082,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1916,Dayjoy_All_FAQs_Combined,,DJP1082,DJ-HEA-0083,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1917,Dayjoy_All_FAQs_Combined,,DJP1082,DJ-HEA-0083,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1925,Dayjoy_All_FAQs_Combined,,DJP1082,DJ-HEA-0083,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1927,Dayjoy_All_FAQs_Combined,,DJP1083,DJ-HEA-0084,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1928,Dayjoy_All_FAQs_Combined,,DJP1083,DJ-HEA-0084,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1929,Dayjoy_All_FAQs_Combined,,DJP1083,DJ-HEA-0084,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1936,Dayjoy_All_FAQs_Combined,,DJP1083,DJ-HEA-0084,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1938,Dayjoy_All_FAQs_Combined,,DJP1084,DJ-HEA-0085,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1939,Dayjoy_All_FAQs_Combined,,DJP1084,DJ-HEA-0085,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1949,Dayjoy_All_FAQs_Combined,,DJP1085,DJ-HEA-0086,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1950,Dayjoy_All_FAQs_Combined,,DJP1085,DJ-HEA-0086,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1951,Dayjoy_All_FAQs_Combined,,DJP1085,DJ-HEA-0086,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1952,Dayjoy_All_FAQs_Combined,,DJP1085,DJ-HEA-0086,safety,"public, distributor, internal",regulated_product,medium,,approved,faq_pair
faq_pair::1958,Dayjoy_All_FAQs_Combined,,DJP1085,DJ-HEA-0086,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1960,Dayjoy_All_FAQs_Combined,,DJP1086,DJ-HEA-0087,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1961,Dayjoy_All_FAQs_Combined,,DJP1086,DJ-HEA-0087,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1962,Dayjoy_All_FAQs_Combined,,DJP1086,DJ-HEA-0087,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1971,Dayjoy_All_FAQs_Combined,,DJP1087,DJ-HEA-0088,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1972,Dayjoy_All_FAQs_Combined,,DJP1087,DJ-HEA-0088,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1980,Dayjoy_All_FAQs_Combined,,DJP1087,DJ-HEA-0088,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1982,Dayjoy_All_FAQs_Combined,,DJP1088,DJ-HEA-0089,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1983,Dayjoy_All_FAQs_Combined,,DJP1088,DJ-HEA-0089,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1984,Dayjoy_All_FAQs_Combined,,DJP1088,DJ-HEA-0089,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1993,Dayjoy_All_FAQs_Combined,,DJP1089,DJ-HEA-0090,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1994,Dayjoy_All_FAQs_Combined,,DJP1089,DJ-HEA-0090,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::2004,Dayjoy_All_FAQs_Combined,,DJP1090,DJ-HEA-0091,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::2005,Dayjoy_All_FAQs_Combined,,DJP1090,DJ-HEA-0091,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::2015,Dayjoy_All_FAQs_Combined,,DJP1091,DJ-HEA-0092,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::2016,Dayjoy_All_FAQs_Combined,,DJP1091,DJ-HEA-0092,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::2017,Dayjoy_All_FAQs_Combined,,DJP1091,DJ-HEA-0092,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::2024,Dayjoy_All_FAQs_Combined,,DJP1091,DJ-HEA-0092,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::2026,Dayjoy_All_FAQs_Combined,,DJP1092,DJ-HEA-0093,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::2027,Dayjoy_All_FAQs_Combined,,DJP1092,DJ-HEA-0093,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::2037,Dayjoy_All_FAQs_Combined,,DJP1093,DJ-HEA-0094,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::2038,Dayjoy_All_FAQs_Combined,,DJP1093,DJ-HEA-0094,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::2048,Dayjoy_All_FAQs_Combined,,DJP1094,DJ-HEA-0095,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::2049,Dayjoy_All_FAQs_Combined,,DJP1094,DJ-HEA-0095,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::2059,Dayjoy_All_FAQs_Combined,,DJP1095,DJ-HEA-0096,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::2060,Dayjoy_All_FAQs_Combined,,DJP1095,DJ-HEA-0096,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::2061,Dayjoy_All_FAQs_Combined,,DJP1095,DJ-HEA-0096,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::2070,Dayjoy_All_FAQs_Combined,,DJP1096,DJ-HEA-0097,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::2071,Dayjoy_All_FAQs_Combined,,DJP1096,DJ-HEA-0097,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::2072,Dayjoy_All_FAQs_Combined,,DJP1096,DJ-HEA-0097,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::2079,Dayjoy_All_FAQs_Combined,,DJP1096,DJ-HEA-0097,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::2081,Dayjoy_All_FAQs_Combined,,DJP1097,DJ-HEA-0098,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::2082,Dayjoy_All_FAQs_Combined,,DJP1097,DJ-HEA-0098,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::2092,Dayjoy_All_FAQs_Combined,,DJP1098,DJ-HEA-0099,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::2093,Dayjoy_All_FAQs_Combined,,DJP1098,DJ-HEA-0099,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::2094,Dayjoy_All_FAQs_Combined,,DJP1098,DJ-HEA-0099,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
