edge_id,source_node_id,target_node_id,relationship,evidence_source,verification_status
KGE003624,PRODUCT:DJP1077,PRODUCT:DJP1107,RECOMMENDED_WITH,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=272, source=recommendation_chart, co_occurrence_count=2)",verified
KGE003625,PRODUCT:DJP1107,PRODUCT:DJP1102,RECOMMENDED_WITH,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=273, source=recommendation_chart, co_occurrence_count=2)",verified
KGE003626,PRODUCT:DJP1107,PRODUCT:DJP1029,RECOMMENDED_WITH,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=274, source=recommendation_chart, co_occurrence_count=2)",verified
KGE003627,PRODUCT:DJP1029,PRODUCT:DJP1088,RECOMMENDED_WITH,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=275, source=recommendation_chart, co_occurrence_count=2)",verified
KGE003628,PRODUCT:DJP1080,PRODUCT:DJP1107,RECOMMENDED_WITH,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=276, source=recommendation_chart, co_occurrence_count=2)",verified
KGE003629,PRODUCT:DJP1102,PRODUCT:DJP1029,RECOMMENDED_WITH,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=277, source=recommendation_chart, co_occurrence_count=2)",verified
KGE003630,PRODUCT:DJP1102,PRODUCT:DJP1107,RECOMMENDED_WITH,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=278, source=recommendation_chart, co_occurrence_count=2)",verified
KGE003631,PRODUCT:DJP1088,PRODUCT:DJP1029,RECOMMENDED_WITH,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=279, source=recommendation_chart, co_occurrence_count=2)",verified
KGE003632,PRODUCT:DJP1088,PRODUCT:DJP1107,RECOMMENDED_WITH,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=280, source=recommendation_chart, co_occurrence_count=2)",verified
KGE003633,PRODUCT:DJP1029,PRODUCT:DJP1102,RECOMMENDED_WITH,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=281, source=recommendation_chart, co_occurrence_count=2)",verified
KGE003634,PRODUCT:DJP1080,PRODUCT:DJP1029,RECOMMENDED_WITH,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=282, source=recommendation_chart, co_occurrence_count=2)",verified
KGE003635,PRODUCT:DJP1029,PRODUCT:DJP1077,RECOMMENDED_WITH,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=283, source=recommendation_chart, co_occurrence_count=2)",verified
KGE003636,PRODUCT:DJP1029,PRODUCT:DJP1080,RECOMMENDED_WITH,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=284, source=recommendation_chart, co_occurrence_count=2)",verified
KGE003637,PRODUCT:DJP1132,PRODUCT:DJP1131,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=285, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003638,PRODUCT:DJP1131,PRODUCT:DJP1132,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=286, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003639,PRODUCT:DJP1131,PRODUCT:DJP1133,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=287, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003640,PRODUCT:DJP1133,PRODUCT:DJP1131,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=288, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003641,PRODUCT:DJP1133,PRODUCT:DJP1123,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=289, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003642,PRODUCT:DJP1123,PRODUCT:DJP1133,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=290, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003643,PRODUCT:DJP1123,PRODUCT:DJP1135,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=291, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003644,PRODUCT:DJP1135,PRODUCT:DJP1123,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=292, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003645,PRODUCT:DJP1135,PRODUCT:DJP1129,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=293, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003646,PRODUCT:DJP1129,PRODUCT:DJP1135,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=294, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003647,PRODUCT:DJP1129,PRODUCT:DJP1130,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=295, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003648,PRODUCT:DJP1130,PRODUCT:DJP1129,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=296, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003649,PRODUCT:DJP1130,PRODUCT:DJP1128,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=297, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003650,PRODUCT:DJP1128,PRODUCT:DJP1130,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=298, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003651,PRODUCT:DJP1128,PRODUCT:DJP1134,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=299, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003652,PRODUCT:DJP1134,PRODUCT:DJP1128,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=300, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003653,PRODUCT:DJP1134,PRODUCT:DJP1124,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=301, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003654,PRODUCT:DJP1124,PRODUCT:DJP1134,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=302, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003655,PRODUCT:DJP1124,PRODUCT:DJP1125,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=303, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003656,PRODUCT:DJP1125,PRODUCT:DJP1124,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=304, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003657,PRODUCT:DJP1125,PRODUCT:DJP1126,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=305, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003658,PRODUCT:DJP1126,PRODUCT:DJP1125,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=306, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003659,PRODUCT:DJP1126,PRODUCT:DJP1127,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=307, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003660,PRODUCT:DJP1127,PRODUCT:DJP1126,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=308, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003661,PRODUCT:DJP1143,PRODUCT:DJP1142,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=309, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003662,PRODUCT:DJP1142,PRODUCT:DJP1143,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=310, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003663,PRODUCT:DJP1142,PRODUCT:DJP1141,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=311, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003664,PRODUCT:DJP1141,PRODUCT:DJP1142,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=312, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003665,PRODUCT:DJP1141,PRODUCT:DJP1144,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=313, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003666,PRODUCT:DJP1144,PRODUCT:DJP1141,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=314, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003667,PRODUCT:DJP1144,PRODUCT:DJP1145,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=315, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003668,PRODUCT:DJP1145,PRODUCT:DJP1144,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=316, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003669,PRODUCT:DJP1145,PRODUCT:DJP1139,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=317, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003670,PRODUCT:DJP1139,PRODUCT:DJP1145,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=318, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003671,PRODUCT:DJP1139,PRODUCT:DJP1138,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=319, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003672,PRODUCT:DJP1138,PRODUCT:DJP1139,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=320, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003673,PRODUCT:DJP1138,PRODUCT:DJP1140,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=321, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003674,PRODUCT:DJP1140,PRODUCT:DJP1138,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=322, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003675,PRODUCT:DJP1121,PRODUCT:DJP1120,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=323, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003676,PRODUCT:DJP1120,PRODUCT:DJP1121,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=324, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003677,PRODUCT:DJP1120,PRODUCT:DJP1122,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=325, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003678,PRODUCT:DJP1122,PRODUCT:DJP1120,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=326, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003679,PRODUCT:DJP1122,PRODUCT:DJP1119,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=327, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003680,PRODUCT:DJP1119,PRODUCT:DJP1122,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=328, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003681,PRODUCT:DJP1063,PRODUCT:DJP1064,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=329, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003682,PRODUCT:DJP1064,PRODUCT:DJP1063,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=330, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003683,PRODUCT:DJP1164,PRODUCT:DJP1165,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=331, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003684,PRODUCT:DJP1165,PRODUCT:DJP1164,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=332, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003685,PRODUCT:DJP1165,PRODUCT:DJP1168,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=333, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003686,PRODUCT:DJP1168,PRODUCT:DJP1165,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=334, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003687,PRODUCT:DJP1168,PRODUCT:DJP1166,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=335, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003688,PRODUCT:DJP1166,PRODUCT:DJP1168,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=336, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003689,PRODUCT:DJP1166,PRODUCT:DJP1167,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=337, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003690,PRODUCT:DJP1167,PRODUCT:DJP1166,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=338, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003691,PRODUCT:DJP1167,PRODUCT:DJP1169,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=339, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003692,PRODUCT:DJP1169,PRODUCT:DJP1167,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=340, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003693,PRODUCT:DJP1005,PRODUCT:DJP1009,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=341, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003694,PRODUCT:DJP1009,PRODUCT:DJP1005,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=342, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003695,PRODUCT:DJP1009,PRODUCT:DJP1016,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=343, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003696,PRODUCT:DJP1016,PRODUCT:DJP1009,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=344, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003697,PRODUCT:DJP1016,PRODUCT:DJP1015,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=345, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003698,PRODUCT:DJP1015,PRODUCT:DJP1016,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=346, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003699,PRODUCT:DJP1015,PRODUCT:DJP1024,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=347, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003700,PRODUCT:DJP1024,PRODUCT:DJP1015,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=348, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003701,PRODUCT:DJP1024,PRODUCT:DJP1025,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=349, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003702,PRODUCT:DJP1025,PRODUCT:DJP1024,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=350, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003703,PRODUCT:DJP1025,PRODUCT:DJP1001,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=351, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003704,PRODUCT:DJP1001,PRODUCT:DJP1025,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=352, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003705,PRODUCT:DJP1001,PRODUCT:DJP1000,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=353, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003706,PRODUCT:DJP1000,PRODUCT:DJP1001,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=354, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003707,PRODUCT:DJP1000,PRODUCT:DJP1010,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=355, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003708,PRODUCT:DJP1010,PRODUCT:DJP1000,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=356, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003709,PRODUCT:DJP1010,PRODUCT:DJP1019,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=357, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003710,PRODUCT:DJP1019,PRODUCT:DJP1010,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=358, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003711,PRODUCT:DJP1019,PRODUCT:DJP1012,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=359, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003712,PRODUCT:DJP1012,PRODUCT:DJP1019,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=360, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003713,PRODUCT:DJP1012,PRODUCT:DJP1006,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=361, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003714,PRODUCT:DJP1006,PRODUCT:DJP1012,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=362, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003715,PRODUCT:DJP1006,PRODUCT:DJP1013,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=363, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003716,PRODUCT:DJP1013,PRODUCT:DJP1006,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=364, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003717,PRODUCT:DJP1013,PRODUCT:DJP1002,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=365, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003718,PRODUCT:DJP1002,PRODUCT:DJP1013,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=366, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003719,PRODUCT:DJP1002,PRODUCT:DJP1023,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=367, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003720,PRODUCT:DJP1023,PRODUCT:DJP1002,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=368, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003721,PRODUCT:DJP1023,PRODUCT:DJP1017,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=369, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003722,PRODUCT:DJP1017,PRODUCT:DJP1023,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=370, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003723,PRODUCT:DJP1017,PRODUCT:DJP1008,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=371, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003724,PRODUCT:DJP1008,PRODUCT:DJP1017,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=372, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003725,PRODUCT:DJP1008,PRODUCT:DJP1003,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=373, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003726,PRODUCT:DJP1003,PRODUCT:DJP1008,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=374, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003727,PRODUCT:DJP1003,PRODUCT:DJP1020,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=375, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003728,PRODUCT:DJP1020,PRODUCT:DJP1003,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=376, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003729,PRODUCT:DJP1020,PRODUCT:DJP1021,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=377, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003730,PRODUCT:DJP1021,PRODUCT:DJP1020,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=378, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003731,PRODUCT:DJP1021,PRODUCT:DJP1011,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=379, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003732,PRODUCT:DJP1011,PRODUCT:DJP1021,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=380, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003733,PRODUCT:DJP1011,PRODUCT:DJP1007,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=381, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003734,PRODUCT:DJP1007,PRODUCT:DJP1011,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=382, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003735,PRODUCT:DJP1007,PRODUCT:DJP1014,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=383, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003736,PRODUCT:DJP1014,PRODUCT:DJP1007,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=384, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003737,PRODUCT:DJP1014,PRODUCT:DJP1004,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=385, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003738,PRODUCT:DJP1004,PRODUCT:DJP1014,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=386, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003739,PRODUCT:DJP1004,PRODUCT:DJP1022,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=387, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003740,PRODUCT:DJP1022,PRODUCT:DJP1004,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=388, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003741,PRODUCT:DJP1022,PRODUCT:DJP1018,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=389, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003742,PRODUCT:DJP1018,PRODUCT:DJP1022,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=390, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003743,PRODUCT:DJP1136,PRODUCT:DJP1137,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=391, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003744,PRODUCT:DJP1137,PRODUCT:DJP1136,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=392, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003745,PRODUCT:DJP1074,PRODUCT:DJP1101,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=393, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003746,PRODUCT:DJP1101,PRODUCT:DJP1074,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=394, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003747,PRODUCT:DJP1101,PRODUCT:DJP1078,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=395, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003748,PRODUCT:DJP1078,PRODUCT:DJP1101,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=396, source=category_bv_proximity, co_occurrence_count=)",verified
KGE003749,PRODUCT:DJP1078,PRODUCT:DJP1086,SIMILAR_TO,"02_RELATIONSHIPS/product_relationships/dayjoy_product_relationships.csv (relationship_id=397, source=category_bv_proximity, co_occurrence_count=)",verified
