file_id,filename,extracted_path,provenance_chain,depth,size,file_type,sha256,duplicate_group,exact_dup_count
F01548,Dayjoy-Product-Brochure-English-July2026_11zon.pdf,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/raw_sources__Dayjoy-Product-Brochure-English-July2026_11zon.pdf,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,7786816,pdf,411774620f65d70e5951cca93dd992f27c644485a99eebafd3f44a791cf21cfe,DG0004,7
F01549,dayjoy-price-list-extracted.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/canonical__dayjoy-price-list-extracted.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,11697,csv,8511e376531082e90a63c9977ebc7ecb6ec9ba7262004a3be6fbd66fdc8a2980,DG0429,6
F01550,canonical-product-master.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/canonical__canonical-product-master.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,26383,csv,ed8a0f75dd11398877548924b5dd727cac2db59d2809e0a4cec4e47a3a03a482,DG0430,17
F01551,canonical-product-master.xlsx,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/canonical__canonical-product-master.xlsx,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,19463,xlsx,b4c46bb64f5383f495c0e178e09cff142d9ab50eabf75776cc5edf667ed484cc,DG0431,6
F01552,phase4-gap-register.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/canonical__phase4-gap-register.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,15900,csv,ac476b7646be53e943435a690c36909eb70dbbe6e6d6b81116f1be2eff04f0d1,DG0428,8
F01553,canonical-answer-policy.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/canonical__canonical-answer-policy.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,863,csv,a59d07914204ab51b9179685253744b2600c8fe9b96ca9bb06f4ec9089d8d97c,DG0006,7
F01554,product-safety-classes.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/canonical__product-safety-classes.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,38916,csv,5e803a5ad3b13a2337f3d97ad17f96d9b75805fffd47ff861e2bc93b031e8f5f,DG0027,7
F01555,product-safety-classes.xlsx,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/canonical__product-safety-classes.xlsx,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,15214,xlsx,bfeda4607e951374966d2ed406c1665d74d7153f3c22c4992a40eae8c6e4e843,DG0432,6
F01556,dayjoy-rag-chunks.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/rag__dayjoy-rag-chunks.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,619357,csv,1cb484a26f03b07a6003a928decb230f6bc8fdf8f3b3eee72fc98f97ebf91c5e,DG0433,6
F01557,dayjoy-rag-layer.xlsx,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/rag__dayjoy-rag-layer.xlsx,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,148459,xlsx,c444576503d8761d2d411579c4381381967783da638fa9a12fbb756692f7c671,DG0214,5
F01558,dayjoy-search-ranking-rules.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/rag__dayjoy-search-ranking-rules.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,579,csv,bea7bace038cdf123bd3197bfb46333cc80de1a112ac206badaf082a8687e7b6,DG0013,7
F01559,phase9-qa-test-sheet.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/qa_release__phase9-qa-test-sheet.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,169949,csv,25aab9d82f14639b2ead44a8c4c4a5bde9efe57d98370bc9add34ab6e5254b70,DG0026,12
F01560,qa-summary.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/qa_release__qa-summary.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,183,csv,a9d5b5cd463bc6156825ba19f3ea3fe557c0636cbc645872303ed74e80dd470d,DG0437,11
F01561,audit-summary.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/qa_release__audit-summary.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,102,csv,bd980aa0d82fd9606c597fbd71c31f50e71023b354bca9a51de33b6c671b7b60,DG0438,9
F01562,release-manifest.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/qa_release__release-manifest.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,859,csv,3eff0d42539868f3ee60e5469984f9d6a48fb565e827ab42b4d119861b694d2a,DG0435,11
F01563,README.txt,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/qa_release__README.txt,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,469,txt,a5df59fd381722cf696ece32477169d997888d48a4bf0b2218e7ab4bd1c8451d,DG0434,10
F01564,canonical-product-master-sql-ready.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/qa_release__canonical-product-master-sql-ready.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,26383,csv,ed8a0f75dd11398877548924b5dd727cac2db59d2809e0a4cec4e47a3a03a482,DG0430,17
F01565,metadata-registry.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/qa_release__metadata-registry.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,317875,csv,e801f15267f1723570bd9c49530970450bb23cd5ed719dd9c177f7f0658d2418,DG0436,11
F01566,phase-audit-report.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/qa_release__phase-audit-report.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,390,csv,1ce837a8cf228bf5a9845871f9c110c2f974aa212d1b22759997a1d6d57c416b,DG0439,6
F01567,phase9-qa-test-sheet.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/qa_release__dayjoy-release-package__contents/phase9-qa-test-sheet.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip > qa_release__dayjoy-release-package.zip,3,169949,csv,25aab9d82f14639b2ead44a8c4c4a5bde9efe57d98370bc9add34ab6e5254b70,DG0026,12
F01568,release-manifest.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/qa_release__dayjoy-release-package__contents/release-manifest.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip > qa_release__dayjoy-release-package.zip,3,859,csv,3eff0d42539868f3ee60e5469984f9d6a48fb565e827ab42b4d119861b694d2a,DG0435,11
F01569,README.txt,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/qa_release__dayjoy-release-package__contents/README.txt,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip > qa_release__dayjoy-release-package.zip,3,469,txt,a5df59fd381722cf696ece32477169d997888d48a4bf0b2218e7ab4bd1c8451d,DG0434,10
F01570,canonical-product-master-sql-ready.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/qa_release__dayjoy-release-package__contents/canonical-product-master-sql-ready.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip > qa_release__dayjoy-release-package.zip,3,26383,csv,ed8a0f75dd11398877548924b5dd727cac2db59d2809e0a4cec4e47a3a03a482,DG0430,17
F01571,metadata-registry.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/qa_release__dayjoy-release-package__contents/metadata-registry.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip > qa_release__dayjoy-release-package.zip,3,317875,csv,e801f15267f1723570bd9c49530970450bb23cd5ed719dd9c177f7f0658d2418,DG0436,11
F01572,qa-summary.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/qa_release__dayjoy-release-package__contents/qa-summary.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip > qa_release__dayjoy-release-package.zip,3,183,csv,a9d5b5cd463bc6156825ba19f3ea3fe557c0636cbc645872303ed74e80dd470d,DG0437,11
F01573,audit-summary.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/qa_release__dayjoy-release-package__contents/audit-summary.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip > qa_release__dayjoy-release-package.zip,3,102,csv,bd980aa0d82fd9606c597fbd71c31f50e71023b354bca9a51de33b6c671b7b60,DG0438,9
F01574,dayjoy-source-verification-sop.md,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-final-release__contents/sop__dayjoy-source-verification-sop.md,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip > dayjoy-final-release.zip,2,10418,md,d6f1a69d2a43e5d7191a8ca918330609b7d08333fc9692b0c67bc19e0a7893e4,DG0215,5
F01575,file_manifest.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/file_manifest.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,1619,csv,266338205dd3b0a18b8c976870494397ec3b6489d3f2330dbc08b8d407c0a183,DG0440,4
F01576,canonical-answer-policy (2).csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/canonical-answer-policy (2).csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,863,csv,a59d07914204ab51b9179685253744b2600c8fe9b96ca9bb06f4ec9089d8d97c,DG0006,7
F01577,canonical-product-master (3).csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/canonical-product-master (3).csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,26383,csv,ed8a0f75dd11398877548924b5dd727cac2db59d2809e0a4cec4e47a3a03a482,DG0430,17
F01578,canonical-product-master (3).xlsx,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/canonical-product-master (3).xlsx,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,19463,xlsx,b4c46bb64f5383f495c0e178e09cff142d9ab50eabf75776cc5edf667ed484cc,DG0431,6
F01579,dayjoy-price-list-extracted (2).csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-price-list-extracted (2).csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,11697,csv,8511e376531082e90a63c9977ebc7ecb6ec9ba7262004a3be6fbd66fdc8a2980,DG0429,6
F01580,phase4-gap-register (3).csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/phase4-gap-register (3).csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,15900,csv,ac476b7646be53e943435a690c36909eb70dbbe6e6d6b81116f1be2eff04f0d1,DG0428,8
F01581,product-safety-classes (2).csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/product-safety-classes (2).csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,38916,csv,5e803a5ad3b13a2337f3d97ad17f96d9b75805fffd47ff861e2bc93b031e8f5f,DG0027,7
F01582,product-safety-classes (2).xlsx,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/product-safety-classes (2).xlsx,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,15214,xlsx,bfeda4607e951374966d2ed406c1665d74d7153f3c22c4992a40eae8c6e4e843,DG0432,6
F01583,audit-summary (2).csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/audit-summary (2).csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,102,csv,bd980aa0d82fd9606c597fbd71c31f50e71023b354bca9a51de33b6c671b7b60,DG0438,9
F01584,canonical-product-master-sql-ready (2).csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/canonical-product-master-sql-ready (2).csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,26383,csv,ed8a0f75dd11398877548924b5dd727cac2db59d2809e0a4cec4e47a3a03a482,DG0430,17
F01585,metadata-registry (2).csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/metadata-registry (2).csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,317875,csv,e801f15267f1723570bd9c49530970450bb23cd5ed719dd9c177f7f0658d2418,DG0436,11
F01586,phase-audit-report (2).csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/phase-audit-report (2).csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,390,csv,1ce837a8cf228bf5a9845871f9c110c2f974aa212d1b22759997a1d6d57c416b,DG0439,6
F01587,phase9-qa-test-sheet (2).csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/phase9-qa-test-sheet (2).csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,169949,csv,25aab9d82f14639b2ead44a8c4c4a5bde9efe57d98370bc9add34ab6e5254b70,DG0026,12
F01588,qa-summary (2).csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/qa-summary (2).csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,183,csv,a9d5b5cd463bc6156825ba19f3ea3fe557c0636cbc645872303ed74e80dd470d,DG0437,11
F01589,release-manifest (2).csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/release-manifest (2).csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,859,csv,3eff0d42539868f3ee60e5469984f9d6a48fb565e827ab42b4d119861b694d2a,DG0435,11
F01590,dayjoy-rag-chunks (2).csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-rag-chunks (2).csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,619357,csv,1cb484a26f03b07a6003a928decb230f6bc8fdf8f3b3eee72fc98f97ebf91c5e,DG0433,6
F01591,dayjoy-rag-layer (2).xlsx,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-rag-layer (2).xlsx,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,148459,xlsx,c444576503d8761d2d411579c4381381967783da638fa9a12fbb756692f7c671,DG0214,5
F01592,dayjoy-search-ranking-rules (2).csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-search-ranking-rules (2).csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,579,csv,bea7bace038cdf123bd3197bfb46333cc80de1a112ac206badaf082a8687e7b6,DG0013,7
F01593,Dayjoy-Product-Brochure-English-July2026_11zon.pdf,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/Dayjoy-Product-Brochure-English-July2026_11zon.pdf,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,7786816,pdf,411774620f65d70e5951cca93dd992f27c644485a99eebafd3f44a791cf21cfe,DG0004,7
F01594,Dayjoy_All_FAQs_Combined.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/Dayjoy_All_FAQs_Combined.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,388003,csv,44d8cdf5b51deaba7c3865545feae34cd6e3b6b9bb39a3fe3d057eff079d92b4,DG0017,8
F01595,Dayjoy_Master_Intent_Dataset.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/Dayjoy_Master_Intent_Dataset.csv,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,815337,csv,9a921b8c3d6a9ebdf3d5d58e196bcbf14f957761ed19cc53ec99342e63857bf2,DG0018,17
F01596,India-BV-Price-May-2026.pdf,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/India-BV-Price-May-2026.pdf,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,1889320,pdf,84ecd2c43dcea939bb4923b04894d6096bd2202e98288984bc3ec654cc04e117,DG0024,7
F01597,dayjoy-source-verification-sop (2).md,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/artifacts-3of3__contents/dayjoy-source-verification-sop (2).md,ORIGINAL:artifacts-3of3.zip > artifacts-3of3.zip,1,10418,md,d6f1a69d2a43e5d7191a8ca918330609b7d08333fc9692b0c67bc19e0a7893e4,DG0215,5
F01598,dayjoy_all_extracted_knowledge_master.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_all_extracted_knowledge_master.csv,ORIGINAL:some updated file/Dayjoy_AI_Assist_Database_Package.zip > Dayjoy_AI_Assist_Database_Package.zip,1,11555,csv,67b59dcbabb25dab1c17d0d3cfd786e2de93c92a60b513a19ab1ab7d52b4e0e3,DG0250,32
F01599,dayjoy_brands.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_brands.csv,ORIGINAL:some updated file/Dayjoy_AI_Assist_Database_Package.zip > Dayjoy_AI_Assist_Database_Package.zip,1,282,csv,38b9fb55bb20280db0a65a600bc661a465fbbb5fbe8c5e2c5b51f7bf9cb4c434,DG0344,33
F01600,dayjoy_business_matching_matrix.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_business_matching_matrix.csv,ORIGINAL:some updated file/Dayjoy_AI_Assist_Database_Package.zip > Dayjoy_AI_Assist_Database_Package.zip,1,1236,csv,a82244c2fd51593d399a5d3c3131bac2e628113776cd5497e28c3846d3d3940f,DG0251,32
F01601,dayjoy_categories.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_categories.csv,ORIGINAL:some updated file/Dayjoy_AI_Assist_Database_Package.zip > Dayjoy_AI_Assist_Database_Package.zip,1,419,csv,bcdbddf4bbc0a5bdf5fb755c93f2b9de9f319fbcf9b2a311149118ef38c3efd1,DG0345,33
F01602,dayjoy_database_schema.sql,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_database_schema.sql,ORIGINAL:some updated file/Dayjoy_AI_Assist_Database_Package.zip > Dayjoy_AI_Assist_Database_Package.zip,1,12341,sql,50f1c8021ee95552f15b7583e941e7eb910c3a2c1090eaad23b96c4971628a34,DG0347,33
F01603,dayjoy_extraction_confirmation.txt,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_extraction_confirmation.txt,ORIGINAL:some updated file/Dayjoy_AI_Assist_Database_Package.zip > Dayjoy_AI_Assist_Database_Package.zip,1,1033,txt,64d1b5501672f5b94c0ca43fc20ee0aa60e84fb09f1cd1da2885b3f8563b9e62,DG0252,32
F01604,dayjoy_plan_faq_knowledge.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_plan_faq_knowledge.csv,ORIGINAL:some updated file/Dayjoy_AI_Assist_Database_Package.zip > Dayjoy_AI_Assist_Database_Package.zip,1,4221,csv,ba5ee0cd26f67bc4d3b5b6ee19d9be04e7732e563bb5806485de154c165fe5de,DG0342,33
F01605,dayjoy_plan_ranks_rewards.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_plan_ranks_rewards.csv,ORIGINAL:some updated file/Dayjoy_AI_Assist_Database_Package.zip > Dayjoy_AI_Assist_Database_Package.zip,1,3404,csv,382c02f3a6261396da5b4cab415ffa6061561bbd20a32c3c6d9d1c1be2334635,DG0343,33
F01606,dayjoy_product_index_updated.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_product_index_updated.csv,ORIGINAL:some updated file/Dayjoy_AI_Assist_Database_Package.zip > Dayjoy_AI_Assist_Database_Package.zip,1,82252,csv,92baeee2d3951b4b82bb272b7d1cad8e3b7a377b39d2d01ba02ad9c6cd927030,DG0245,32
F01607,dayjoy_product_relationships.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_product_relationships.csv,ORIGINAL:some updated file/Dayjoy_AI_Assist_Database_Package.zip > Dayjoy_AI_Assist_Database_Package.zip,1,33645,csv,e815395c0312d4273dc2e7924717ef2bceee2d3a553381ef2ae9dbffb05c3b02,DG0346,5
F01608,dayjoy_products_master.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_products_master.csv,ORIGINAL:some updated file/Dayjoy_AI_Assist_Database_Package.zip > Dayjoy_AI_Assist_Database_Package.zip,1,38100,csv,68d47f9e4db5e02570da8fe674c3ea4c14f95537832b515d0556f48d3e63de74,DG0020,34
F01609,dayjoy_project_status.md,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_project_status.md,ORIGINAL:some updated file/Dayjoy_AI_Assist_Database_Package.zip > Dayjoy_AI_Assist_Database_Package.zip,1,902,md,f098f4e2403a5e4cf590fd56da445e5460ec2ae0fd87134037cf3fc49958c8f8,DG0246,32
F01610,dayjoy_recommendation_chart_updated.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_recommendation_chart_updated.csv,ORIGINAL:some updated file/Dayjoy_AI_Assist_Database_Package.zip > Dayjoy_AI_Assist_Database_Package.zip,1,76469,csv,6fc42c95691a0d0cd21683c942edd6f13db07cb97d00420536fd692383dc5e9c,DG0247,32
F01611,dayjoy_recommendation_chart_updated.xlsx,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_recommendation_chart_updated.xlsx,ORIGINAL:some updated file/Dayjoy_AI_Assist_Database_Package.zip > Dayjoy_AI_Assist_Database_Package.zip,1,61809,xlsx,5d09865bd0ca2143811a41959934e6c7ee09c548e915c37e2452577d6c31aeea,DG0248,32
F01612,dayjoy_recommendation_summary.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_recommendation_summary.csv,ORIGINAL:some updated file/Dayjoy_AI_Assist_Database_Package.zip > Dayjoy_AI_Assist_Database_Package.zip,1,126,csv,e876673459cda1b51edcfd82e10f74fbdc307dbd36c3183cdb6d90f33f26f140,DG0249,32
F01613,dayjoy_seed_data.sql,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_AI_Assist_Database_Package__contents/dayjoy_seed_data.sql,ORIGINAL:some updated file/Dayjoy_AI_Assist_Database_Package.zip > Dayjoy_AI_Assist_Database_Package.zip,1,81925,sql,bc33c561f156e1b04b670b85a2a83797cf9809f7c63cfa39618ccb8bc839b337,DG0348,5
F01614,DJP1169_FAQs.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_All_Products_FAQs__contents/DJP1169_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs.zip > Dayjoy_All_Products_FAQs.zip,1,2292,csv,8b6b83ca6bfdbe1fe77da28ce23c14d3fe88c61e1f46011bba538e42e49faf95,DG0203,2
F01615,DJP1168_FAQs.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_All_Products_FAQs__contents/DJP1168_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs.zip > Dayjoy_All_Products_FAQs.zip,1,2309,csv,26360ec704ebf4a2efebbde78e15f314d1bff55268217d601ab9b6e59ffbc8d9,DG0202,2
F01616,DJP1167_FAQs.csv,/sessions/blissful-zen-albattani/mnt/outputs/01_AUDIT/extracted_v2/Dayjoy_All_Products_FAQs__contents/DJP1167_FAQs.csv,ORIGINAL:some updated file/Dayjoy_All_Products_FAQs.zip > Dayjoy_All_Products_FAQs.zip,1,2298,csv,90c04dd08d61c6e518371c0acffb172abfdb38cb561fd0ae7498e39c841a174b,DG0201,2
